TAXPAYER_NUMBER,TAXPAYER_NAME,TAXPAYER_ADDRESS,TAXPAYER_CITY,TAXPAYER_STATE,TAXPAYER_ZIP_CODE,TAXPAYER_COUNTY_CODE,TAXPAYER_ORGANIZATION_TYPE,OUTLET_NUMBER,OUTLET_NAME,OUTLET_ADDRESS,OUTLET_CITY,OUTLET_STATE,OUTLET_ZIP_CODE,OUTLET_COUNTY_CODE,OUTLET_NAICS_CODE,OUTLET_INSIDE/OUTSIDE_CITY_LIMITS_INDICATOR,OUTLET_PERMIT_ISSUE_DATE,OUTLET_FIRST_SALES_DATE,ID,Latitude,Longitude,Match_Status,Match_Type
32081081559,2611 PRESTON LLC,1402 LINDENWOOD CLF,PEARLAND,TX,77581,20,CL,1,PRESTON PUBB,2611 PRESTON AVE,PASADENA,TX,77503,101.0,445310.0,Y,02/14/2022,04/01/2022,1112,29.672747174941,-95.172311245001,Match,Exact
32085137134,HOUSTON BANGLA INC,11913 BISSONNET ST # A6,HOUSTON,TX,77099,101,CT,1,HOUSTON BANGLA INC,11913 BISSONNET ST # A6,HOUSTON,TX,77099,101.0,445110.0,Y,07/06/2022,08/01/2022,1113,29.675185272279,-95.587670510563,Match,Exact
32056283297,THE HUNGARIAN TRADER LLC,3554 THUNDERBIRD ST,MISSOURI CITY,TX,77459,79,CL,1,THE HUNGARIAN TRADER,874 YORKCHESTER DR APT 232,HOUSTON,TX,77079,101.0,445120.0,Y,03/28/2023,02/13/2015,1114,29.779222440679,-95.581550048073,Match,Exact
13116785307,KROGER TEXAS L.P.,PO BOX 305103,NASHVILLE,TN,37230,0,PF,59,KROGER TEXAS L.P. #319 FUEL CENTER,1300 W FAIRMONT PKWY,LA PORTE,TX,77571,101.0,445110.0,Y,09/07/2012,01/01/2000,1115,29.652373649288,-95.031100531263,Match,Exact
32077764051,PREETS BUSINESS LLC,PO BOX 1992,WINNIE,TX,77665,36,CL,1,LEY ROAD FOOD MART,7635 LEY RD,HOUSTON,TX,77028,101.0,445120.0,Y,02/11/2021,02/15/2021,1116,29.831392321438,-95.290476925507,Match,Exact
32073638721,"ZIPPS LIQUOR, LP",9069 TAMINA RD,CONROE,TX,77385,170,PL,40,ZIPPS LIQUOR #37,9514 GRANT RD,HOUSTON,TX,77070,101.0,445310.0,N,05/06/2021,05/01/2021,1117,,,No_Match,
32007786257,JO BERNADETTE EZZARD,11710 N PERRY AVE,HOUSTON,TX,77071,101,IS,1,LABOVE'S FAMILY MEAT MARKET,11710 N PERRY AVE,HOUSTON,TX,77071,101.0,445210.0,Y,06/24/2013,10/01/2002,1118,29.635679119033,-95.512007528465,Match,Non_Exact
32085681354,"RITTHI, LLC",10211 CYPRESSWOOD DR STE 100,HOUSTON,TX,77070,101,CL,1,KARMA KOLACHE CYPRESSWOOD,10211 CYPRESSWOOD DR STE 100,HOUSTON,TX,77070,101.0,445291.0,N,08/09/2022,08/15/2022,1119,29.978632640581,-95.571373300445,Match,Exact
17604857452,"V & R MEAT MARKET, LTD.",PO BOX 55009,HOUSTON,TX,77255,101,PL,1,LA MICHOACANA MEAT MARKET #17,1002 BOUNDARY ST,HOUSTON,TX,77009,101.0,445110.0,Y,01/03/1996,01/15/1996,1120,29.784429223382,-95.361849276693,Match,Exact
32075523699,"HEBRON GROUP, LLC",7127 BREWSTER LN,MISSOURI CITY,TX,77459,79,CL,1,MED CTR LIQUOR,10920 ALMEDA RD STE 100,HOUSTON,TX,77045,101.0,445310.0,Y,08/25/2020,08/31/2020,1121,29.663419835858,-95.399822338145,Match,Exact
32009263073,DENNIS MINH DUONG,1401 HEIGHTS BLVD,HOUSTON,TX,77008,101,IS,1,SUNNY FOOD STORE,1401 HEIGHTS BLVD,HOUSTON,TX,77008,101.0,445110.0,Y,11/19/2002,01/01/2003,1122,29.796278990578,-95.397855257637,Match,Exact
17604001911,EXCELLENT INC.,5715 FONDREN RD,HOUSTON,TX,77036,101,CT,1,KWIKS TOP,5715 FONDREN RD,HOUSTON,TX,77036,101.0,445120.0,Y,05/20/1993,06/15/1993,1123,29.719323654175,-95.519939025551,Match,Exact
17106365988,QUALITY LICENSING CORP.,508 SW 8TH ST,BENTONVILLE,AR,72712,0,CT,111,QUALITY LICENSING CORP. (STORE #849),155 LOUETTA XING,SPRING,TX,77373,101.0,445310.0,Y,07/26/1999,09/01/1999,1124,30.063559675249,-95.43067044677,Match,Exact
32092344897,PANTHERS PETROLEUM II LLC,17502 REDLEAF HOLLOW LN,HOUSTON,TX,77095,101,CL,3,PANTHERS 27,5915 MOHAWK ST STE 2,HOUSTON,TX,77016,101.0,445120.0,Y,03/22/2024,05/01/2024,1125,29.877721307546,-95.300329149465,Match,Exact
13116785307,KROGER TEXAS L.P.,PO BOX 305103,NASHVILLE,TN,37230,0,PF,224,KROGER TEXAS L.P. #740 & FUEL CENTER,7747 KIRBY DR,HOUSTON,TX,77030,101.0,445110.0,Y,09/07/2012,05/15/2002,1126,29.69510458675,-95.415306259472,Match,Exact
32077423146,"SHASUN, LLC",14905 OLD HUMBLE RD STE A,HUMBLE,TX,77396,101,CL,2,JENSEN FOOD MART,9530 JENSEN DR,HOUSTON,TX,77093,101.0,445120.0,Y,11/19/2021,11/01/2021,1127,29.849055553274,-95.342495111487,Match,Exact
32007481875,KEVIN K CHOUNG,19018 CRESCENT BAY DR,HOUSTON,TX,77094,101,IS,5,K/D ALL SEASON #4,19225 W LITTLE YORK RD,KATY,TX,77449,101.0,445120.0,Y,05/02/2012,06/01/2012,1128,29.864681815575,-95.703404952128,Match,Exact
32079651454,RAMADAN MEAT MARKET INC,909 ANDERSON ST,HEARNE,TX,77859,198,CT,1,RAMADAN MEAT MARKET INC,4750 FM 1960 RD W,HOUSTON,TX,77069,101.0,445210.0,Y,01/14/2022,02/01/2022,1129,29.985471876747,-95.502870788258,Match,Exact
13116785307,KROGER TEXAS L.P.,PO BOX 305103,NASHVILLE,TN,37230,0,PF,234,KROGER TEXAS L.P. #748,10010 CYPRESSWOOD DR,HOUSTON,TX,77070,101.0,445110.0,Y,09/07/2012,05/15/2002,1130,29.98182059886,-95.565388067512,Match,Exact
13116785307,KROGER TEXAS L.P.,PO BOX 305103,NASHVILLE,TN,37230,0,PF,252,KROGER TEXAS L.P. #371 & FUEL CENTER,12222 JONES RD,HOUSTON,TX,77070,101.0,445110.0,Y,09/07/2012,09/15/2002,1131,29.951248851064,-95.584775059773,Match,Exact
32062744092,AYRA SIJIL LLC,2062 WHEELER ST,HOUSTON,TX,77004,101,CL,1,IM FOOD MART #2,2602 WHEELER ST,HOUSTON,TX,77004,101.0,445120.0,Y,06/03/2022,02/15/2017,1132,29.725807596021,-95.369224201296,Match,Exact
32052600650,"DEEPWATER C-STORES, LLC",1205 DEEPWATER AVE,PASADENA,TX,77503,101,CL,1,E-Z 1 FOOD STORE,1205 DEEPWATER AVE,PASADENA,TX,77503,101.0,445120.0,Y,01/31/2014,01/24/2014,1133,29.693285707781,-95.168550188344,Match,Non_Exact
17601960713,"FINDAL, INC.",15945 KUYKENDAHL RD,HOUSTON,TX,77068,101,CT,1,MOLLY MAGUIRE'S,15945 KUYKENDAHL RD,HOUSTON,TX,77068,101.0,445110.0,N,12/09/1986,12/01/1986,1134,30.007047583927,-95.463882848535,Match,Exact
32096801108,"MUHK ENTERPRISE, INC.",9440 LOUETTA RD,SPRING,TX,77379,101,CT,1,MC FOOD STORE,9440 LOUETTA RD,SPRING,TX,77379,101.0,445120.0,Y,09/20/2024,10/01/2024,1135,30.004373972686,-95.553907870353,Match,Exact
32041757298,ADVENTURE SUPERMARKETS LLC,8830 LONG POINT RD STE 700,HOUSTON,TX,77055,101,CL,5,EL AHORRO SUPERMARKET #17,8201 BROADWAY ST,HOUSTON,TX,77061,101.0,445110.0,Y,06/21/2010,06/01/2010,1136,29.675092295852,-95.27712430619,Match,Exact
17430106587,"HEB BEVERAGE COMPANY, LLC",PO BOX 839999,SAN ANTONIO,TX,78283,15,CL,268,HEB CENTRAL MARKET #491,3815 WESTHEIMER RD,HOUSTON,TX,77027,101.0,445310.0,Y,09/21/2001,09/01/2001,1137,29.741668260594,-95.441981871802,Match,Exact
16805228109,"M.N. ENTERPRISES, INC.",3007 N HIGHWAY 146,BAYTOWN,TX,77520,101,CT,3,E Z STOP N GO,3007 N ALEXANDER DR,BAYTOWN,TX,77520,101.0,445110.0,Y,10/11/2004,11/15/2004,1138,,,No_Match,
17605793599,"RAJ GROCERS I, INC.",15210 HIGHWAY 3 # 111-112,WEBSTER,TX,77598,101,CT,1,RAJ GROCERS I INC,15210 HIGHWAY 3 # 111-113,WEBSTER,TX,77598,101.0,445110.0,Y,08/18/1999,08/01/1998,1139,29.565918587822,-95.144541787523,Match,Non_Exact
32070835452,GRV INC,1418 MABRY MILL RD,HOUSTON,TX,77062,101,CT,2,TEXAS LIQUOR STORE,10901 SCARSDALE BLVD,HOUSTON,TX,77089,101.0,445310.0,Y,03/18/2020,01/24/2020,1140,29.586685112564,-95.211563222105,Match,Exact
32052540849,"JANAI, INC",3801 ALDINE MAIL ROUTE RD,HOUSTON,TX,77039,101,CT,1,HEART'S LIQUOR,3801 ALDINE MAIL RD,HOUSTON,TX,77039,101.0,445310.0,N,11/26/2013,12/05/2013,1141,29.902540498884,-95.335340148179,Match,Exact
32040751664,"EL AHORRO SUPERMARKET #15, LLC",8830 LONG POINT RD STE 700,HOUSTON,TX,77055,101,CL,1,"EL AHORRO SUPERMARKET #15, LLC",6910 CAPITOL ST,HOUSTON,TX,77011,101.0,445110.0,Y,01/23/2010,12/24/2009,1142,29.734977880619,-95.304678748814,Match,Exact
13116785307,KROGER TEXAS L.P.,PO BOX 305103,NASHVILLE,TN,37230,0,PF,67,KROGER TEXAS L.P. #331,12620 WOODFOREST BLVD STE 200,HOUSTON,TX,77015,101.0,445110.0,Y,09/07/2012,01/01/2000,1143,29.791331061212,-95.201808767338,Match,Exact
32008829973,DONG NAM PARK,9505 LONG POINT RD,HOUSTON,TX,77055,101,IS,3,HUARACHE MEXICANO,6116 WINDSWEPT LN STE A,HOUSTON,TX,77057,101.0,445299.0,Y,06/05/2007,06/01/2007,1144,29.726447833552,-95.488905648395,Match,Non_Exact
17604760581,HONG LAND CORPORATION,11205 BELLAIRE BLVD,HOUSTON,TX,77072,101,CT,2,HONG KONG FOOD MARKET #3,13400 VETERANS MEMORIAL DR,HOUSTON,TX,77014,101.0,445110.0,N,07/26/2006,09/01/2006,1145,29.980830936463,-95.492863956781,Match,Exact
13116785307,KROGER TEXAS L.P.,PO BOX 305103,NASHVILLE,TN,37230,0,PF,255,KROGER TEXAS L.P. #364 & FUEL CENTER,6060 FM 2920 RD,SPRING,TX,77379,101.0,445110.0,Y,09/07/2012,10/13/2002,1146,30.074116898092,-95.519290608759,Match,Non_Exact
32062237444,Z&C TXPLUS CORPORATION,13718 BLUE VISTA DR,SUGAR LAND,TX,77498,79,CT,1,JIM'S LIQUOR,7520 W BELLFORT ST,HOUSTON,TX,77071,101.0,445310.0,Y,12/30/2016,02/01/2017,1147,29.656057985584,-95.510008344009,Match,Exact
13116785307,KROGER TEXAS L.P.,PO BOX 305103,NASHVILLE,TN,37230,0,PF,76,KROGER TEXAS L.P. #346 & FUEL CENTER,1505 WIRT RD,HOUSTON,TX,77055,101.0,445110.0,Y,09/07/2012,01/01/2000,1148,29.797185490445,-95.484944990986,Match,Exact
32075532823,JML WORLDWIDE MINI MARKET LLC,11030 BISSONNET ST STE C1,HOUSTON,TX,77099,101,CL,1,JML WORLDWIDE MINI MARKET LLC,11030 BISSONNET ST STE C1,HOUSTON,TX,77099,101.0,445110.0,Y,08/25/2020,10/01/2020,1149,29.674449882138,-95.573334937871,Match,Exact
32097210911,S&F DARU KA THEKA LLC,1523 HACKBERRY HEIGHTS DR,RICHMOND,TX,77406,79,CL,1,POUR N' MORE #3,9344 JONES RD STE L,HOUSTON,TX,77065,101.0,445310.0,Y,11/08/2024,11/08/2024,1150,29.907913108154,-95.58447365929,Match,Non_Exact
32016139449,DERRICK CUONG NGUYEN,6906 DIXIE DR,HOUSTON,TX,77087,101,IS,1,ROSE LIQUOR,6906 DIXIE DR,HOUSTON,TX,77087,101.0,445310.0,Y,11/05/2004,01/01/2005,1151,29.681271509975,-95.306459487838,Match,Exact
12606902554,"CASA DEL PUEBLO MEAT MARKET # 5, INC",4409 TREASCHWIG RD STE 115,SPRING,TX,77373,101,CT,1,CASA DEL PUEBLO MEAT MARKET #5,4409 TREASCHWIG RD STE 115,SPRING,TX,77373,101.0,445210.0,N,10/12/2007,10/19/2007,1152,30.03567283368,-95.364168847808,Match,Exact
32081412713,TOSTADAS ORTIZ USA LLC,100 LEE AVE,CLEVELAND,TX,77328,146,CL,1,TOSTADAS ORTIZ USA LLC,19936 SAUMS RD,KATY,TX,77449,101.0,445120.0,N,09/17/2024,11/28/2024,1153,29.800637826608,-95.722411456844,Match,Exact
32054921997,"BINGLE, LLC",595 10TH AVE,NEW YORK,NY,10036,0,CL,1,"BINGLE, LLC",5101 BINGLE RD,HOUSTON,TX,77092,101.0,445299.0,Y,09/18/2015,12/01/2015,1154,29.839776591814,-95.488901051977,Match,Exact
32055086378,"RR RETAIL, INC.",13630 RICHMOND AVE STE A,HOUSTON,TX,77082,101,CT,1,WEST WIND MINI MARKET,13630 RICHMOND AVE STE A,HOUSTON,TX,77082,101.0,445120.0,Y,09/29/2014,10/01/2014,1155,29.729318160088,-95.63084237619,Match,Non_Exact
32101994633,"TULSIAKASH, LLC",603 W MAIN ST,TOMBALL,TX,77375,101,CL,1,NICK'S FOOD STORE,615 W MAIN ST # 5500,TOMBALL,TX,77375,101.0,445120.0,Y,09/11/2025,09/23/2025,1156,30.095632221485,-95.619494944287,Match,Non_Exact
32079018670,GURKIRPA ENTERPRISES INC,3406 AMBER FOREST DR,HOUSTON,TX,77068,101,CT,1,LIQUOR MART,16143 N ELDRIDGE PKWY STE 6,TOMBALL,TX,77377,101.0,445120.0,Y,05/25/2021,05/21/2021,1157,,,No_Match,
32088361772,GLOBUS MARKET LLC,4410 W 12TH ST,HOUSTON,TX,77055,101,CL,1,GLOBUS MARKET LLC,9606 CHIMNEY ROCK RD,HOUSTON,TX,77096,101.0,445110.0,Y,02/24/2023,04/15/2023,1158,29.675656639436,-95.476900918094,Match,Exact
32043650673,"LMMM HOUSTON #56, LTD.",PO BOX 55009,HOUSTON,TX,77255,101,PL,1,LA MICHOACANA MEAT MARKET #56,638 FREEPORT ST,HOUSTON,TX,77015,101.0,445210.0,Y,02/13/2014,04/01/2011,1159,29.784945721967,-95.178273099394,Match,Exact
17508732769,RANDALL'S FOOD & DRUGS LP,PO BOX 29096 C/O MS 6531,PHOENIX,AZ,85038,0,PF,133,RANDALL'S FOOD AND DRUGS #6710,3663 BRIARPARK DR,HOUSTON,TX,77042,101.0,445110.0,Y,06/06/2001,05/02/2001,1160,29.724697861623,-95.54885400581,Match,Exact
32047410165,YASMIN SHELL INC.,8103 MARTIN LUTHER KING BLVD,HOUSTON,TX,77033,101,CT,2,REDI MART,8103 MARTIN LUTHER KING JR BLVD,HOUSTON,TX,77033,101.0,445120.0,Y,02/21/2013,03/20/2013,1161,29.666244684188,-95.33712829777,Match,Exact
32014105954,CARLOS ALVAREZ,7110 LOUETTA RD STE G,SPRING,TX,77379,101,IS,1,HORNO MONTERREY BAKERY,7110 LOUETTA RD STE G,SPRING,TX,77379,101.0,445291.0,N,01/06/2004,02/14/2004,1162,30.022437543413,-95.521246889959,Match,Non_Exact
11138116964,"ARSH FOODSTORE, INC.",9230 BUFFALO SPEEDWAY,HOUSTON,TX,77025,101,CT,1,FIRST STOP FOODSTORE #11,9230 BUFFALO SPEEDWAY,HOUSTON,TX,77025,101.0,445120.0,Y,05/29/2007,06/01/2007,1163,29.685342156403,-95.427279111556,Match,Exact
16511989143,MICHAELS MEAT MARKET LTD,PO BOX 55009,HOUSTON,TX,77255,101,PI,1,LA MICHOACANA MEAT MARKET # 29,653 PIN OAK RD # A-4&A6,KATY,TX,77494,101.0,445210.0,Y,08/11/2003,09/01/2003,1164,29.783825290367,-95.820588469132,Match,Non_Exact
17106365988,QUALITY LICENSING CORP.,508 SW 8TH ST,BENTONVILLE,AR,72712,0,CT,191,QUALITY LICENSING CORP. (STORE #744),6626 FM 1960 RD E,HUMBLE,TX,77346,101.0,445310.0,Y,11/20/2002,10/01/2002,1165,29.998376125985,-95.176118832392,Match,Non_Exact
12604310693,"ALCONOMY GROUP, INC.",2919 BARKER CYPRESS RD STE K,HOUSTON,TX,77084,101,CT,2,ALCO LIQUOR,2919 BARKER CYPRESS RD STE K,HOUSTON,TX,77084,101.0,445310.0,Y,01/15/2013,02/01/2013,1166,29.810790528635,-95.687345022961,Match,Non_Exact
32073638721,"ZIPPS LIQUOR, LP",9069 TAMINA RD,CONROE,TX,77385,170,PL,24,ZIPPS LIQUOR #12,504 S MAIN ST STE B,HIGHLANDS,TX,77562,101.0,445310.0,N,03/17/2020,08/01/2020,1167,29.822559171659,-95.057426100767,Match,Non_Exact
12010883838,"PRISHA, INC.",12831 WESTHEIMER RD,HOUSTON,TX,77077,101,CT,1,M K LIQUOR,12831 WESTHEIMER RD,HOUSTON,TX,77077,101.0,445310.0,Y,05/13/2004,06/01/2004,1168,29.736050463586,-95.609439848865,Match,Exact
12644807278,"LMMM HOUSTON #52, LTD.",PO BOX 55009,HOUSTON,TX,77255,101,PL,1,LA MICHOACANA MEAT MARKET #52,4001 W FUQUA ST,HOUSTON,TX,77045,101.0,445210.0,Y,04/08/2009,05/01/2009,1169,29.613397854967,-95.437089819721,Match,Exact
32098171708,MLK 555 GROUP LLC,3119 LORI ANN CT,MISSOURI CITY,TX,77459,79,CL,1,FRIENDLY STORE 55,8703 MARTIN LUTHER KING BLVD STE B,HOUSTON,TX,77033,101.0,445120.0,Y,01/09/2025,01/09/2025,1170,29.656882975464,-95.336403451836,Match,Non_Exact
32049171799,"SHREE NEELKANTH, INC.",5825 BELLAIRE BLVD,HOUSTON,TX,77081,101,CT,1,BFM FOOD MART,5825 BELLAIRE BLVD,HOUSTON,TX,77081,101.0,445120.0,Y,10/08/2012,10/08/2012,1171,29.705492481244,-95.48308498678,Match,Exact
32033680250,"ATASCOCITA ROAD DO-NUT, INC.",7211 ATASCOCITA RD,HUMBLE,TX,77346,101,CT,1,ATASCOCITA ROAD DO-NUT INC,7211 ATASCOCITA RD,HUMBLE,TX,77346,101.0,445291.0,Y,10/08/2007,10/01/2007,1172,29.997855222902,-95.165198394838,Match,Exact
32058298145,TIGER MAI KHANH LLC,515 S FRY RD STE U,KATY,TX,77450,101,CL,1,SHELBYS LIQUOR II,515 S FRY RD STE U,KATY,TX,77450,101.0,445310.0,Y,09/22/2015,10/01/2015,1173,29.778525079506,-95.71880746236,Match,Non_Exact
30116695674,"M.S. KARI & ASSOCIATES, INC.",14340 TORREY CHASE BLVD STE 110 C/O PSPC,HOUSTON,TX,77014,101,CT,1,LUCKY STOP & SAVE,8795 ANTOINE DR STE 101,HOUSTON,TX,77088,101.0,445120.0,Y,05/28/1993,06/01/1993,1174,,,No_Match,
32085534637,STAR SPIRITS LLC,2945 CANDLE FALLS LN,PEARLAND,TX,77584,20,CL,1,LIQUOR TOWN,1248 GARTH RD STE G,BAYTOWN,TX,77520,101.0,445310.0,Y,08/13/2022,08/12/2022,1175,29.740755287872,-94.980655025081,Match,Non_Exact
32093972258,"TUNDA, LLC",10402 TOWN AND COUNTRY WAY APT 239,HOUSTON,TX,77024,101,CL,1,TUNDA LLC (NIA),10402 TOWN AND COUNTRY WAY APT 239,HOUSTON,TX,77024,101.0,445110.0,Y,09/17/2024,12/01/2024,1176,29.781473667187,-95.553759795224,Match,Exact
32090107759,DEVILLIERS BOUDIN CORPORATION,129 TIMBER RIDGE RD,LIBERTY,TX,77575,146,CT,1,DEVILLIERS BOUDIN 2,715 S MAIN ST,HIGHLANDS,TX,77562,101.0,445110.0,N,02/02/2024,02/02/2024,1177,29.807811100292,-95.056413800154,Match,Exact
17430106587,"HEB BEVERAGE COMPANY, LLC",PO BOX 839999,SAN ANTONIO,TX,78283,15,CL,218,HEB FOOD STORE #436,216 FM 1960 BYPASS RD E,HUMBLE,TX,77338,101.0,445310.0,Y,09/19/2001,09/01/2001,1178,,,No_Match,
32067401136,WANG LIQUORS LLC,15014 SPRING CYPRESS RD STE 240,CYPRESS,TX,77429,101,CL,2,OASIS LIQUOR,15014 SPRING CYPRESS RD STE 240,CYPRESS,TX,77429,101.0,445310.0,N,04/25/2024,07/01/2018,1179,29.985597469707,-95.655356538405,Match,Exact
13116785307,KROGER TEXAS L.P.,PO BOX 305103,NASHVILLE,TN,37230,0,PF,264,KROGER TEXAS L.P. #362 & FUEL CENTER,17455 SPRING CYPRESS RD,CYPRESS,TX,77429,101.0,445110.0,N,09/07/2012,06/01/2003,1180,29.972509139646,-95.690713646005,Match,Exact
32059128978,"GOOSE CAP ENTERPRISES, LLC",7155 OLD KATY RD STE N100,HOUSTON,TX,77024,101,CL,40,RALSTON DRUG & DISCOUNT LIQUORS #11,3302 DIXIE DR,HOUSTON,TX,77021,101.0,445310.0,Y,02/01/2024,08/15/2020,1181,29.705125084671,-95.372795945167,Match,Exact
32078507897,JJT SPIRITS INC,5707 PEARL PASS CT,SUGAR LAND,TX,77479,79,CT,2,HIGH WAY LIQUOR & SMOKE,10701 NORTH FWY STE C,HOUSTON,TX,77037,101.0,445310.0,Y,05/16/2024,06/01/2024,1182,,,No_Match,
13116785307,KROGER TEXAS L.P.,PO BOX 305103,NASHVILLE,TN,37230,0,PF,64,KROGER TEXAS L.P. #327 & FUEL CENTER,13135 LOUETTA RD,CYPRESS,TX,77429,101.0,445110.0,Y,09/07/2012,01/01/2000,1183,29.995104767503,-95.622346985247,Match,Exact
32043227274,"KNZSK INVESTMENTS, L.L.C.",11611 ALIEF CLODINE RD,HOUSTON,TX,77082,101,CL,1,TEXAS FOREVER BEECHNUT,13600 BEECHNUT ST,HOUSTON,TX,77083,101.0,445120.0,N,11/01/2013,12/01/2013,1184,29.688530150361,-95.622410582469,Match,Exact
32047423093,VAN T NGUYEN,9402 KEMPWOOD DR,HOUSTON,TX,77080,101,IS,1,ZIMMER'S LIQUOR STORE,9402 KEMPWOOD DR,HOUSTON,TX,77080,101.0,445310.0,Y,03/26/2012,05/01/2012,1185,29.82202893156,-95.523263493418,Match,Exact
32084471732,SPEEDY EXPRESS FOOD STORE LLC,4915 SHAPIRO CT,MISSOURI CITY,TX,77459,79,CL,1,HOLLAND GROCERY,1302 HOLLAND AVE,GALENA PARK,TX,77547,101.0,445120.0,Y,06/03/2022,06/03/2022,1186,29.741307434968,-95.233078804409,Match,Non_Exact
32057051156,"JANUARY BABY CAKES, INC.",15802 COOPER CREEK CT,HOUSTON,TX,77044,101,CT,1,"JANUARY BABY CAKES, INC.",6025 CRENSHAW RD,PASADENA,TX,77505,101.0,445291.0,Y,09/01/2015,10/30/2015,1187,29.638835180263,-95.158195964117,Match,Exact
13116785307,KROGER TEXAS L.P.,PO BOX 305103,NASHVILLE,TN,37230,0,PF,441,KROGER #128,14221 E SAM HOUSTON PKWY N,HOUSTON,TX,77044,101.0,445110.0,N,03/01/2016,06/01/2016,1188,,,No_Match,
32051259474,"LIQUOR @ WILSON ROAD, INC.",4801 WILSON RD STE 1000,HUMBLE,TX,77396,101,CT,1,STONEFIELD LIQUOR & DISCOUNT TOBACCO,4801 WILSON RD STE 1000,HUMBLE,TX,77396,101.0,445310.0,Y,06/21/2013,07/01/2013,1189,29.93733922402,-95.249496683948,Match,Exact
32059185275,RATHMONY CHIN,24922 STATE HIGHWAY 249 STE 105,TOMBALL,TX,77375,101,IS,2,SNOWFLAKE DONUTS,24922 STATE HIGHWAY 249 STE 105,TOMBALL,TX,77375,101.0,445291.0,Y,03/24/2016,04/01/2016,1190,,,No_Match,
32074477467,PEEKABOOM LLC,5900 BALCONES DR STE 100,AUSTIN,TX,78731,227,CL,1,PEEKABOOM LLC,1111 POST OAK BLVD APT 348,HOUSTON,TX,77056,101.0,445292.0,Y,06/10/2020,06/08/2020,1191,29.753280069915,-95.458561780299,Match,Exact
32018024383,VICTOR F DAVILA,1800 N MAIN ST,BAYTOWN,TX,77520,101,IS,1,QUE LINDO ES MEXICO,1800 N MAIN ST,BAYTOWN,TX,77520,101.0,445120.0,Y,08/19/2005,10/15/2005,1192,29.723209027946,-94.99030725585,Match,Non_Exact
32075234016,AYONE LANKA LLC,10903 WOODLAND LEAF LN,TOMBALL,TX,77375,101,CL,1,MC LIQUOR-2,8788 HAMMERLY BLVD STE B,HOUSTON,TX,77080,101.0,445310.0,Y,10/26/2020,12/01/2020,1193,29.811127472311,-95.509371846685,Match,Non_Exact
32047616225,"SIMRA INVESTMENTS, INC.",2502 W LITTLE YORK RD STE A,HOUSTON,TX,77091,101,CT,1,LUCKY MART,2502 W LITTLE YORK RD STE A,HOUSTON,TX,77091,101.0,445120.0,Y,04/16/2012,04/13/2012,1194,29.863207228105,-95.449253844421,Match,Non_Exact
13116785307,KROGER TEXAS L.P.,PO BOX 305103,NASHVILLE,TN,37230,0,PF,78,KROGER TEXAS L.P. #351,14710 WOODFOREST BLVD,HOUSTON,TX,77015,101.0,445110.0,Y,09/07/2012,01/01/2000,1195,29.790611411073,-95.160628477563,Match,Exact
17528749462,"SUPERTARGET LIQUOR OF TEXAS, INC.",PO BOX 9471,MINNEAPOLIS,MN,55440,0,CT,58,TARGET STORE T-1894,25901 HIGHWAY 290,CYPRESS,TX,77429,101.0,445310.0,N,08/24/2004,09/01/2004,1196,,,No_Match,
13116785307,KROGER TEXAS L.P.,PO BOX 305103,NASHVILLE,TN,37230,0,PF,490,KROGER FUEL CENTER #322,6767 SPENCER HWY,PASADENA,TX,77505,101.0,445110.0,Y,08/26/2020,08/01/2020,1197,29.663521110567,-95.134969552561,Match,Exact
13116785307,KROGER TEXAS L.P.,PO BOX 305103,NASHVILLE,TN,37230,0,PF,433,KROGER #150,6315 GARTH RD,BAYTOWN,TX,77521,101.0,445110.0,Y,10/26/2015,01/25/2016,1198,29.792587327479,-94.980226924243,Match,Exact
32067594450,OKIE DOKIE INC,14730 BRANCHWEST DR,HOUSTON,TX,77082,101,CT,1,OKIE DOKIE INC,3211 GREEHOUSE RD UNIT 115,KATY,TX,77449,101.0,445120.0,N,02/04/2020,01/01/2020,1199,,,No_Match,
32052836569,"FOREVER VAPES, LLC",6403 EDINBURGH CT,SUGAR LAND,TX,77479,79,CL,3,FOREVER VAPES #2,4711 LOUETTA RD STE 104,SPRING,TX,77388,101.0,445120.0,N,03/18/2014,02/01/2014,1200,30.041786958759,-95.485615683553,Match,Exact
32097984614,"YO MOMMA FAVORITE CORNER STORE, LLC",13107 CHERRYGLADE CT,HOUSTON,TX,77044,101,CL,1,"YO MOMMA FAVORITE CORNER STORE, LLC",7302 LEY RD,HOUSTON,TX,77028,101.0,445310.0,Y,01/31/2025,04/01/2025,1201,29.831292490243,-95.297883844284,Match,Exact
32050104762,SHREE RADHASWAMI CORPORATION,7018 WOODRIDGE DR,HOUSTON,TX,77087,101,CT,1,LIQUOR WORLD DISCOUNT,7018 WOODRIDGE DR,HOUSTON,TX,77087,101.0,445310.0,Y,04/23/2013,05/01/2013,1202,29.703511841022,-95.294052306534,Match,Exact
32007184040,DAVID HIEP THAI,805 DUMBLE ST,HOUSTON,TX,77023,101,IS,1,PAT'S FOOD STORE,805 DUMBLE ST,HOUSTON,TX,77023,101.0,445120.0,Y,03/15/1996,03/11/1996,1203,29.739354125654,-95.326614373281,Match,Exact
