ZIP_CODE,COUNTY,Y,STORE_TYPE,CITY,Ï»¿X,LATITUDE,ADDITONAL_ADDRESS,INCENTIVE_PROGRAM,GRANTEE_NAME,STORE_NAME,STATE,OBJECTID,STORE_STREET_ADDRESS,RECORD_ID,ZIP4,LONGITUDE
75208,DALLAS,,Convenience Store,DALLAS,,32.749615325945,,,,TOBACCO ZONE,TX,,2017 W DAVIS ST,1.7824231214397342e+19,,-96.851650992912
75203,DALLAS,,Supermarket,DALLAS,,32.739234037618,,,,"AAGM, LLC",TX,,2683 CEDAR CREST BLVD,6.202295978232664e+18,,-96.789547765341
75207,DALLAS,,Convenience Store,DALLAS,,32.795366829197,,,,"DOORDASH ESSENTIALS, LLC",TX,,2120 IRVING BLVD,1.78852716837551e+19,,-96.829254962756
75205,DALLAS,,Specialty Food,DALLAS,,32.845309044897,,,,"SMOOTHIE KING CO., INC.",TX,,6501 HILLCREST AVE,2.2688960783642985e+18,,-96.787090572635
75231,DALLAS,,Food Store,DALLAS,,32.882849217494,,,,FRENCH GARDEN,TX,,8160 WALNUT HILL LN STE PEROT,1.6028407896806148e+19,,-96.764176362091
75208,DALLAS,,Convenience Store,DALLAS,,32.749503565683,,,,TIENDA SANTA ROSA #1,TX,,521 W DAVIS ST,1.0300693169202328e+18,,-96.830627695613
75048,DALLAS,,Supermarket,SACHSE,,32.974091164643,,,,WOHEMIYA ETHIOPIAN GROCERY,TX,,5634 HIGHWAY 78 STE 114,1.2521569595068598e+19,,-96.598640472735
75061,DALLAS,,Liquor Store,IRVING,,32.832906388892,,,,ESTERS LIQUOR,TX,,1885 ESTERS RD STE 120,1.5522192769348817e+19,,-97.009647954587
75089,DALLAS,,Specialty Food,ROWLETT,,32.920938659377,,,,"TEXAS LMAC INVESTMENTS, LLC",TX,,6309 HANCOCK RD,6.439839695920516e+18,,-96.580342438975
75062,DALLAS,,Liquor Store,IRVING,,32.836601257838,,,,KINDRED SPIRITS & WINE,TX,,3578 W AIRPORT FWY,1.1067082668237867e+19,,-97.000093723281
75211,DALLAS,,Liquor Store,DALLAS,,32.7627378563,,,,QUALITY LINCENSING CORP STORE#5147,TX,,1521 N COCKRELL HILL RD,1.5220023512489871e+19,,-96.895138545193
75063,DALLAS,,Liquor Store,IRVING,,32.940460743644,,,,TAPS LIQUOR 3,TX,,10045 N MACARTHUR BLVD STE 101,2.2710702058188493e+18,,-96.952214427152
75062,DALLAS,,Liquor Store,IRVING,,32.844464502641,,,,PINE WINE SPIRITS BEER & MORE,TX,,2810 N O CONNOR RD,5.868113806826062e+17,,-96.951155921174
75041,DALLAS,,Convenience Store,GARLAND,,32.885124531434,,,,LEMONADE FIX,TX,,125 ROMA DR,4.362936157757524e+18,,-96.631335657232
75080,DALLAS,,Liquor Store,RICHARDSON,,32.954017945716,,,,HOMEBREW HEADQUARTERS INC,TX,,300 N COIT RD STE 134,1.79967012683035e+19,,-96.768777359585
75204,DALLAS,,Liquor Store,DALLAS,,32.799921779894,,,,QUALITY LICENSING CORP (STORE #3341),TX,,2305 NORTH CENTRAL EXPRESSWAY,1.6864404721567875e+19,,-96.793546592917
75231,DALLAS,,Liquor Store,DALLAS,,32.871085293431,,,,CROWN SPIRITS & BEVERAGES,TX,,8451 PARK LN,4.812663854791411e+18,,-96.759232453804
75226,DALLAS,,Specialty Food,DALLAS,,32.790844254106,,,,IVAN'S ICE CREAM,TX,,4516 E SIDE AVE,1.5916830508875792e+19,,-96.766325676468
75060,DALLAS,,Convenience Store,IRVING,,32.783561047345,,,,OK FOOD MART 9,TX,,2800 GLENWICK LN STE 110,1.2764926068694209e+19,,-96.973244021013
75211,DALLAS,,Produce Market,DALLAS,,32.749257113296,,,,"LA PODEROSA FRUTERIA Y NEVERIA, LLC",TX,,735 N WESTMORELAND RD,2.826980004944825e+18,,-96.8742380824
75254,DALLAS,,Specialty Food,DALLAS,,32.953897446897,,,,PRESSED JUICERY,TX,,5290 BELT LINE RD STE 104,4.732575644271268e+18,,-96.814622343709
75038,DALLAS,,Supermarket,IRVING,,32.869336321778,,,,"V.S IMPORTS, INC.",TX,,3441 BEGONIA LN,2.052043345855466e+18,,-96.993479201063
75217,DALLAS,,Supermarket,DALLAS,,32.735890190068,,,,"FOODPLUS, INC",TX,,1346 N MASTERS DR STE 100,1.064482220196045e+19,,-96.648168524161
75041,DALLAS,,Convenience Store,GARLAND,,32.893150577417,,,,ONE STOP FOOD STORE,TX,,1949 E CENTERVILLE RD,1.0006831820553077e+19,,-96.60362616031
75235,DALLAS,,Specialty Food,DALLAS,,32.843716069045,,,,GLOBEX AMERICA,TX,,2324 SHORECREST DR,1.1860103548836792e+19,,-96.869552358969
75244,DALLAS,,Bakery,FARMERS BRANCH,,32.934412894767,,,,MIDWAY DONUTS & KOLACHE,TX,,13605 MIDWAY RD,1.6123295988107067e+19,,-96.839150730927
75243,DALLAS,,Supermarket,DALLAS,,32.923089053254,,,,HONG KONG MARKET PLACE,TX,,9780 WALNUT ST STE 360,4.0021192180781087e+18,,-96.718602095011
75224,DALLAS,,Convenience Store,DALLAS,,32.72275003511,,,,TATI'S STORE,TX,,2017 S BECKLEY AVE,7.479209117277507e+18,,-96.822880792981
75060,DALLAS,,Meat Market,IRVING,,32.808536968204,,,,EL NORTE CARNICERIA,TX,,228 W 6TH ST # 110,1.3973850634158752e+19,,-96.948501769793
75233,DALLAS,,Convenience Store,DALLAS,,32.691178437626,,,,ONE STOP LUCKY FOOD MART,TX,,2412 W LEDBETTER DR,1.7125927651757609e+19,,-96.857391286881
75042,DALLAS,,Meat Market,GARLAND,,32.916497340274,,,,SOUTHWEST FARMERS MARKET,TX,,4460 W WALNUT ST STE 126,5.583729891964046e+18,,-96.699744432793
75206,DALLAS,,Supermarket,DALLAS,,32.844927277741,,,,TODORA PARKIT MARKET,TX,,4724 GREENVILLE AVE,1.4730609453686636e+18,,-96.769926780345
75042,DALLAS,,Convenience Store,GARLAND,,32.909355587086,,,,7 MART,TX,,3425 FOREST LN STE A,1.165523588761533e+19,,-96.681472827275
75231,DALLAS,,Liquor Store,DALLAS,,32.886260680077,,,,BUCKEYE LIQUOR,TX,,7610 GREENVILLE AVE,1.4076874156277254e+19,,-96.757866365722
75220,DALLAS,,Liquor Store,DALLAS,,32.857725546911,,,,LAKESIDE LIQUOR,TX,,2806 W NORTHWEST HWY,1.5364792631987552e+19,,-96.873787561208
75044,DALLAS,,Bakery,GARLAND,,32.975243605436,,,,"SWEET TOOTH STATION, LLC",TX,,1625 FERRIS RD,1.6449063574132682e+18,,-96.651297260894
75220,DALLAS,,Liquor Store,DALLAS,,32.858805226168,,,,GENE'S LIQUOR,TX,,2445 W NORTHWEST HWY STE 109,6.319583542666612e+18,,-96.881985738262
75234,DALLAS,,Supermarket,FARMERS BRANCH,,32.924260550503,,,,IZALCO RESTAURANT AND GROCERY,TX,,12895 JOSEY LN STE 225,1.1476288260366617e+19,,-96.881785893012
75216,DALLAS,,Convenience Store,DALLAS,,32.725936477466,,,,BIG MEL'S MART,TX,,2949 E KIEST BLVD,6.875534986197026e+18,,-96.786011814382
75248,DALLAS,,Specialty Food,DALLAS,,32.975597655667,,,,INGRAM SOLUTIONS LLC,TX,,16315 FALLKIRK DR,1.4343756902553108e+19,,-96.770106553337
75060,DALLAS,,Convenience Store,IRVING,,32.813774967106,,,,BIG STATE MART,TX,,114 E IRVING BLVD,5.866665289753904e+18,,-96.94595216881
75115,DALLAS,,Specialty Food,DESOTO,,32.594797920095,,,,YVONNE D C EDWARDS,TX,,1753 BLUE STREAM DR,3.9177449165958856e+18,,-96.902965508175
75116,DALLAS,,Convenience Store,DUNCANVILLE,,32.646735105229,,,,EZSTOP1,TX,,615 S MAIN ST,1.512051032364222e+19,,-96.908472878575
75048,DALLAS,,Liquor Store,SACHSE,,32.974072879655,,,,STEP 1 LIQUOR AND SMOKE SHOP,TX,,5630 HIGHWAY 78,1.5852147673375265e+19,,-96.598667964604
75080,DALLAS,,Liquor Store,RICHARDSON,,32.976016128393,,,,RICHARDSON BEER & WINE,TX,,515 W CAMPBELL RD STE 105,1.0252449326011073e+19,,-96.736547559317
75224,DALLAS,,Supermarket,DALLAS,,32.695404882642,,,,MIGALITOS SUPERMERCADO #3,TX,,3939 S POLK ST STE 323,1.26767749263623e+19,,-96.840191053084
75225,DALLAS,,Bakery,DALLAS,,32.864454163803,,,,SPRINKLES CUPCAKES,TX,,4020 VILLANOVA ST,3.231014724561552e+18,,-96.802017109166
75039,DALLAS,,Convenience Store,IRVING,,32.867742874822,,,,LAS COLINAS MARKET & CLEANERS,TX,,851 LAKE CAROLYN PKWY STE 150,3.1995736576459587e+18,,-96.932520620602
75208,DALLAS,,Specialty Food,DALLAS,,32.749509555324,,,,LEVELAIRE ENTERPRISES LLC,TX,,633 W DAVIS ST,4.753724717943536e+17,,-96.832397804249
75201,DALLAS,,Convenience Store,DALLAS,,32.782024897741,,,,7-ELEVEN CONVENIENCE STORE #37187A,TX,,211 N ERVAY ST STE 120,1.06465178385341e+19,,-96.797456963883
75206,DALLAS,,Liquor Store,DALLAS,,32.836454976098,,,,LIQUOR EMPIRE 5,TX,,5630 E MOCKINGBIRD LN,8.01699800494344e+18,,-96.771398832798
75019,DALLAS,,Convenience Store,COPPELL,,32.969404644595,,,,7-ELEVEN CONVENIENCE STORE #27658A,TX,,100 W SANDY LAKE RD,1.4847765901309133e+19,,-96.993817573301
75223,DALLAS,,Food Store,DALLAS,,32.79605014685,,,,PANADERIA DEL NORTE,TX,,5507 LINDSLEY AVE,7.959340976144927e+18,,-96.751423792766
75051,DALLAS,,Convenience Store,GRAND PRAIRIE,,32.734337976585,,,,AMIGOS C-STORE,TX,,950 S CARRIER PKWY STE 110,1.0218626403722349e+19,,-97.014721074953
75217,DALLAS,,Supermarket,DALLAS,,32.734343276457,,,,CARNITAS LA PRIMERA MEAT MARKET,TX,,8721 LAKE JUNE RD,4.608443090031169e+18,,-96.670320804893
75216,DALLAS,,Bakery,DALLAS,,32.709027596911,,,,DESIGN'S BY CAKE DADDY LLC,TX,,3155 S LANCASTER RD STE 130,1.8196770855373128e+19,,-96.802621108929
75233,DALLAS,,Specialty Food,DALLAS,,32.705827844302,,,,BASKIN ROBBINS,TX,,2433 W KIEST BLVD,1.1236028903722668e+19,,-96.858707756322
75041,DALLAS,,Convenience Store,GARLAND,,32.892459315426,,,,SHERPA FOOD MART,TX,,2105 S GARLAND AVE,5.528653404670542e+18,,-96.650621355228
75052,DALLAS,,Supermarket,GRAND PRAIRIE,,32.670686247582,,,,TOM THUMB #1786 FS,TX,,4216 S CARRIER PKWY,1.3842830243624145e+19,,-97.005250586321
75051,DALLAS,,Convenience Store,GRAND PRAIRIE,,32.735827105552,,,,PRIMOS FOOD MART,TX,,207 CLARICE ST,1.6404626996982204e+19,,-97.004955095555
75209,DALLAS,,Liquor Store,DALLAS,,32.851106954463,,,,THE WINE THERAPIST,TX,,5509 W LOVERS LN STE A,7.156312537405933e+18,,-96.816379780993
75042,DALLAS,,Supermarket,GARLAND,,32.91070912575,,,,E & S GROCERY & BAKERY INC,TX,,420 N PLANO RD,1.8137563498073704e+19,,-96.700296482384
75234,DALLAS,,Convenience Store,FARMERS BRANCH,,32.933810835108,,,,SUNNY'S MART,TX,,13900 JOSEY LN,8.699199260780972e+17,,-96.888080384869
75243,DALLAS,,Supermarket,DALLAS,,32.909392938875,,,,AMERICAN DOLLAR +,TX,,9770 FOREST LN,1.3336443018504323e+19,,-96.719119405145
75006,DALLAS,,Convenience Store,CARROLLTON,,32.952268129994,,,,LATINA RESTAURANT,TX,,1103 S JOSEY LN STE 411,1.0432810819527816e+18,,-96.890132852301
75225,DALLAS,,Confectionery,DALLAS,,32.87149194961,,,,"FOWLER'S TOFFEE, LLC",TX,,6514 CHEVY CHASE AVE,2.671125276825898e+18,,-96.793178943444
75231,DALLAS,,Liquor Store,DALLAS,,32.874871794425,,,,TOTAL WINE & MORE,TX,,9350 N CENTRAL EXPY,1.746014839517199e+19,,-96.769724564899
75042,DALLAS,,Convenience Store,GARLAND,,32.930432914496,,,,C STORE,TX,,2014-2016 W BUCKINGHAM,1.1902549589960442e+19,,-96.657528728332
75247,DALLAS,,Meat Market,DALLAS,,32.806707556734,,,,GUANAMEX MEATS INC.,TX,,3435 JANE LN,9.908018598598232e+18,,-96.874025718176
75248,DALLAS,,Liquor Store,DALLAS,,32.986281822065,,,,TARGET STORE T-1775,TX,,16731 COIT RD,1.8293780838843107e+19,,-96.768319945477
75051,DALLAS,,Supermarket,GRAND PRAIRIE,,32.720062664842,,,,K&J DISTRIBUTION,TX,,1817 AVENUE F,1.399983106384988e+19,,-96.978602577375
75225,DALLAS,,Bakery,DALLAS,,32.864603954053,,,,SPRINKLES ICE CREAM,TX,,8413 PRESTON CENTER PLZ,9.982448483491072e+18,,-96.802840433471
75214,DALLAS,,Convenience Store,DALLAS,,32.79557085435,,,,SHOP N GO,TX,,4950 COLUMBIA AVE,6.53359566069244e+18,,-96.762940981151
75234,DALLAS,,Liquor Store,DALLAS,,32.909592262517,,,,WING STOP FOREST PRIVATE CLUB,TX,,3128 FOREST LN STE 251,1.8980239985629107e+18,,-96.871243752446
75253,DALLAS,,Convenience Store,DALLAS,,32.680560154906,,,,1-STOP SHOP,TX,,1512 S BELT LINE RD STE 2,4.020710873408684e+18,,-96.59688267638
75201,DALLAS,,Convenience Store,DALLAS,,32.787679410103,,,,SNACKS 2 GO,TX,,2100 ROSS AVE STE 110,6.643257022033118e+18,,-96.798253100402
75104,DALLAS,,Supermarket,CEDAR HILL,,32.589876173481,,,,TRIPPLEG AFRICAN FOOD MART,TX,,108 W BELT LINE RD STE 1,1.9075078544846543e+18,,-96.944839497476
75232,DALLAS,,Convenience Store,DALLAS,,32.662020519391,,,,CORNER STORE,TX,,1028 W CAMP WISDOM RD STE 1028,7.189742189411192e+18,,-96.838727924817
75006,DALLAS,,Supermarket,CARROLLTON,,32.941289702746,,,,"MEDITERRANEAN BAZAAR, LLC",TX,,1725 S INTERSTATE 35E STE 140,9.733108875718991e+17,,-96.902548913563
75150,DALLAS,,Convenience Store,MESQUITE,,32.795960769492,,,,TJ FOOD MART,TX,,3802 N TOWN EAST BLVD,6.435191436237228e+18,,-96.652946457278
75001,DALLAS,,Convenience Store,ADDISON,,32.962152899325,,,,ADDISON MARKET,TX,,5049 ADDISON CIR,1.894678271870452e+18,,-96.82409457588
75063,DALLAS,,Convenience Store,IRVING,,32.934103603284,,,,DOORDASH ESSENTIALS,TX,,9155 STERLING ST STE 150,1.2940327347347868e+19,,-97.017130803569
75214,DALLAS,,Bakery,DALLAS,,32.810461412858,,,,BIANCA'S BAKESHOP LLC,TX,,5819 SWISS AVE,1.2743371509633204e+19,,-96.760065331918
75043,DALLAS,,Convenience Store,GARLAND,,32.842029470901,,,,LA QUINTA INN & SUITES,TX,,375 E INTERSTATE 30,1.063500269590926e+19,,-96.591840378136
75041,DALLAS,,Confectionery,GARLAND,,32.884851293405,,,,TRIGGER SYSTEMS LLC,TX,,2713 INDUSTRIAL LN,8.932832055129227e+18,,-96.675783729698
75216,DALLAS,,Convenience Store,DALLAS,,32.712156773261,,,,LUCKY ZONE MART,TX,,2680 LEA CREST DR,8.59284935608607e+18,,-96.785258718045
75210,DALLAS,,Confectionery,DALLAS,,32.772195116425,,,,BOO'S CANDY HOUSE,TX,,3723 HAMILTON AVE,1.7347148119905292e+19,,-96.754152266827
75001,DALLAS,,Liquor Store,ADDISON,,32.954239503068,,,,QUALITY LICENSING CORP. STORE 6376,TX,,4150 BELT LINE RD,1.65132554693624e+19,,-96.840440916209
75230,DALLAS,,Supermarket,DALLAS,,32.882307539072,,,,PUREE EARTH,TX,,6423 ABERDEEN AVE,3.90223477687008e+18,,-96.795677998028
75235,DALLAS,,Liquor Store,DALLAS,,32.831404402015,,,,SPEC'S LIQUOR NO 90,TX,,7777 HINES PL,1.5608002458826983e+19,,-96.859885621919
75044,DALLAS,,Liquor Store,GARLAND,,32.961296152774,,,,QUALITY LICENSING CORP (STORE #1055),TX,,5302 N GADRLAND AVENUE,6.576083333614882e+18,,-96.647193582603
75243,DALLAS,,Supermarket,DALLAS,,32.913335897901,,,,"ABUGEDA GROCERY, LLC",TX,,12101 GREENVILLE AVE STE 107,1.465135637522634e+19,,-96.745341668192
75220,DALLAS,,Liquor Store,DALLAS,,32.872131434863,,,,"SPEC'S WINES, SPIRITS & FINER FOODS #115",TX,,1613 W NORTHWEST HWY,1.5205521060421585e+19,,-96.924150688642
75039,DALLAS,,Convenience Store,IRVING,,32.864927520081,,,,URBAN CENTER MARKET,TX,,387 LAS COLINAS BLVD E STE 106,9.6807245592413e+18,,-96.936488379471
75208,DALLAS,,Specialty Food,DALLAS,,32.73492646587,,,,PALETERIA DELICIAS,TX,,2008 W CLARENDON DR,5.538603495645661e+18,,-96.85179356526
75226,DALLAS,,Specialty Food,DALLAS,,32.784240405897,,,,AMOR Y QUESO,TX,,2932 MAIN ST,3.629914500414194e+18,,-96.781625206698
75116,DALLAS,,Specialty Food,DUNCANVILLE,,32.661904985259,,,,LA NUEVA PUNTADA #5,TX,,417 E CAMP WISDOM RD,1.8242431045059496e+19,,-96.915521986844
75215,DALLAS,,Convenience Store,DALLAS,,32.773367610472,,,,"GOOD LUCK CHICKEN, SEA FOOD AND HAMBURGER",TX,,2642 MALCOLM X BLVD,1.2061379408994324e+19,,-96.773367864884
75149,DALLAS,,Liquor Store,MESQUITE,,32.768271497817,,,,QUALITY LICENSING CORP STORE # 5824 FUEL CENTER,TX,,2001 MILITARY PKWY,8.499710150005574e+18,,-96.630014966007
75043,DALLAS,,Convenience Store,GARLAND,,32.851696374759,,,,FIRST MINIT MARKIT,TX,,5150 DUCK CREEK DR # 107,1.7322095016818655e+19,,-96.61045911272
75104,DALLAS,,Specialty Food,CEDAR HILL,,32.5992478819,,,,BLOOMS GOURMET GIFTS,TX,,305 W FM 1382 STE 302,6.173843267239363e+18,,-96.942687710718
75208,DALLAS,,Convenience Store,DALLAS,,32.736972506073,,,,1 SHOP C-STORE,TX,,910 S HAMPTON RD STE D,1.0987822811909018e+19,,-96.856606834099
75246,DALLAS,,Liquor Store,DALLAS,,32.792289980105,,,,PAYLESS CONVENIENCE STORE,TX,,205 N CARROLL AVE,2.555751243565911e+18,,-96.768443557938
75205,DALLAS,,Supermarket,UNIVERSITY PARK,,32.850312780235,,,,RANDALL'S #1973,TX,,7000 SNIDER PLZ,1.1444630285005244e+19,,-96.787760553324
75218,DALLAS,,Supermarket,DALLAS,,32.832806853632,,,,NATURAL GROCERS BY VITAMIN COTTAGE,TX,,9440 GARLAND RD STE 150,2.120508137025521e+18,,-96.703209807516
75051,DALLAS,,Specialty Food,GRAND PRAIRIE,,32.70975058132,,,,MAMA GIFTY'S KENKEY,TX,,1102 W PIONEER PKWY STE 125,1.2774065003418634e+19,,-97.019849017509
75052,DALLAS,,Liquor Store,GRAND PRAIRIE,,32.707764069436,,,,QUALITY LICENSING CORP.-STORE #4503 FUEL CENTER,TX,,2640 S STATE HIGHWAY 161,8.472823727522136e+18,,-97.024091259481
75080,DALLAS,,Bakery,RICHARDSON,,32.963201908503,,,,PORTILLO'S BAKERY,TX,,580 W ARAPAHO RD STE 218,1.7303734508365302e+19,,-96.73737329041
75243,DALLAS,,Supermarket,DALLAS,,32.909630852122,,,,ALDI (TEXAS) L.L.C. # 30,TX,,9779 FOREST LN STE 200C,9.8788355230944e+18,,-96.720551940916
75052,DALLAS,,Convenience Store,GRAND PRAIRIE,,32.701561933281,,,,RNS FINAL STOP,TX,,3005 S CARRIER PKWY STE 101,1.295366267384e+19,,-97.015350334911
75226,DALLAS,,Liquor Store,DALLAS,,32.783897326073,,,,FOSSIL CREEK LIQUOR,TX,,222 S HALL ST,8.440945543392218e+18,,-96.778522643942
75159,DALLAS,,Bakery,SEAGOVILLE,,32.652502727445,,,,SAVOEUN PRUM,TX,,608 HALL RD,1.1722992787778982e+19,,-96.542016152074
75253,DALLAS,,Supermarket,DALLAS,,32.695491662932,,,,MARLOW'S FUEL,TX,,11810 C F HAWN FWY,3.8719974746871086e+18,,-96.639056335988
75116,DALLAS,,Convenience Store,DUNCANVILLE,,32.676426843161,,,,COOL BREEZE FOOD MART,TX,,610 E RED BIRD LN,1.4844576075291054e+19,,-96.894580515056
75150,DALLAS,,Convenience Store,MESQUITE,,32.839018506573,,,,CORNER MART,TX,,1717 OATES DR,1.1059068138141338e+19,,-96.627982535628
75044,DALLAS,,Convenience Store,GARLAND,,32.960760518989,,,,DOORDASH ESSENTIALS,TX,,3015 ARAPAHO RD,6.730511577210373e+18,,-96.674150367563
75062,DALLAS,,Specialty Food,IRVING,,32.842761869603,,,,EDIBLE ARRANGEMENTS 1092,TX,,2654 N BELT LINE RD,1.776695556170346e+19,,-96.992358744522
75081,DALLAS,,Liquor Store,RICHARDSON,,32.947843888232,,,,ICE HOUSE BEVERAGE,TX,,940 E BELT LINE RD STE 100,1.6160928766462062e+18,,-96.712340039606
75150,DALLAS,,Convenience Store,MESQUITE,,32.819081118014,,,,ONE STAR FOOD MART #8,TX,,4050 GUS THOMASSON RD,1.356698407240842e+19,,-96.640702861855
75038,DALLAS,,Supermarket,IRVING,,32.862212491267,,,,GATEWAY #16,TX,,3997 N BELT LINE RD,1.348176080374571e+19,,-96.991890037396
75220,DALLAS,,Convenience Store,DALLAS,,32.858107988661,,,,7-ELEVEN CONVENIENE STORE #26721,TX,,2750 W NORTHWEST HWY STE 100,1.4771093868049283e+19,,-96.874978395613
75061,DALLAS,,Supermarket,IRVING,,32.832906388892,,,,SHOP N GO,TX,,1885 ESTERS RD STE 110,9.791603380072368e+18,,-97.009647954587
75080,DALLAS,,Bakery,RICHARDSON,,32.975590602271,,,,NOTHING BUNDT CAKES,TX,,324 W CAMPBELL RD,1.431491167062362e+19,,-96.722098193669
75223,DALLAS,,Convenience Store,DALLAS,,32.796012257857,,,,M & D DISCOUNT,TX,,5501 LINDSLEY AVE,1.7580296219052795e+18,,-96.751466539324
75063,DALLAS,,Convenience Store,IRVING,,32.918460092246,,,,SWADESHI PLAZA,TX,,7964 N MACARTHUR BLVD,1.0971859123828834e+19,,-96.958441051793
75063,DALLAS,,Liquor Store,IRVING,,32.9116039798,,,,GOODY GOODY LIQUOR #27,TX,,3340 W ROYAL LN,3.326918428711406e+18,,-96.992522063566
75219,DALLAS,,Liquor Store,DALLAS,,32.81127892159,,,,"CEDAR SPRINGS ALEXANDRE'S BAR, L.P.",TX,,4026 CEDAR SPRINGS RD,8.404309080843898e+18,,-96.811419667649
75201,DALLAS,,Specialty Food,DALLAS,,32.794227352207,,,,ASCENSION CRESCENT COURT,TX,,200 CRESCENT CT STE 40,6.562284382074586e+18,,-96.803619761823
75172,DALLAS,,Convenience Store,WILMER,,32.602584389656,,,,ARCO,TX,,1601 MILLER FERRY RD TRLR 196,1.6470363244584192e+19,,-96.693464124943
75253,DALLAS,,Bakery,DALLAS,,32.680560154906,,,,LA POPULAR PANADERIA #2,TX,,1512 S BELT LINE RD,1.1412145273375375e+19,,-96.59688267638
75219,DALLAS,,Liquor Store,DALLAS,,32.805250418984,,,,FLAMINGO MARKET CENTER,TX,,4340 HARRY HINES BLVD STE B,1.4170070726216012e+19,,-96.825695256363
75231,DALLAS,,Liquor Store,DALLAS,,32.865981490721,,,,CINDY DISCOUNT LIQUOR,TX,,6536 SKILLMAN ST,1.229586007751631e+19,,-96.741978111199
75146,DALLAS,,Confectionery,LANCASTER,,32.590971172778,,,,THE PRALINE PANTRY,TX,,342 TRIBUTE RD,1.1024598161124182e+19,,-96.792365778619
75203,DALLAS,,Convenience Store,DALLAS,,32.731467102457,,,,FRIENDLY FOOD MART DELI,TX,,2200 CEDAR CREST BLVD,1.5404900572650164e+19,,-96.794309893323
75214,DALLAS,,Supermarket,DALLAS,,32.836584463144,,,,TOM THUMB #2534,TX,,6333 E MOCKINGBIRD LN # 301,1.4588359271218889e+19,,-96.753966999856
75043,DALLAS,,Convenience Store,GARLAND,,32.874501730648,,,,NEIGHBORHOOD CONVENIENCE STOP,TX,,3342 BROADWAY BLVD STE 118,4.621364701614263e+18,,-96.616184976861
75001,DALLAS,,Convenience Store,ADDISON,,32.957623842727,,,,NENIS LLC,TX,,15201 DALLAS PKWY,2.321158251870701e+18,,-96.821771677742
75218,DALLAS,,Supermarket,DALLAS,,32.833830248504,,,,ALBERTSON'S #4289,TX,,320 CASA LINDA PLAZA BUCKNER AT GARLAND,4.754825452601035e+18,,-96.702256496342
75224,DALLAS,,Specialty Food,DALLAS,,32.727856040382,,,,GRAPH COFFEE,TX,,1805 S EDGEFIELD AVE,1.5705119395921676e+19,,-96.844525947065
75043,DALLAS,,Liquor Store,GARLAND,,32.839515709512,,,,QUALITY LICENSING CORP (STORE# 3224),TX,,555 W I-30,1.528032757367887e+19,,-96.59811405591
75231,DALLAS,,Supermarket,DALLAS,,32.859822266026,,,,AFRICAN FOOD MARKET LLC,TX,,6301 ABRAMS RD STE 127,1.131614332254023e+19,,-96.746224638907
75006,DALLAS,,Liquor Store,CARROLLTON,,32.971809464011,,,,GOOD SPIRITS LLC,TX,,2150 N JOSIE LANE,3.1142889731240294e+18,,-96.889789981301
75060,DALLAS,,Liquor Store,IRVING,,32.800482567921,,,,LIQUOR ISLAND,TX,,2329 W SHADY GROVE RD,3.1445155490811274e+18,,-96.975884800992
75238,DALLAS,,Liquor Store,DALLAS,,32.855007808085,,,,LIQUOR DEPOT EXPRESS,TX,,7512 E NORTHWEST HWY,5.675543814030144e+17,,-96.732444558131
75040,DALLAS,,Convenience Store,GARLAND,,32.940669216147,,,,EZ FOOD MART BEER WINE,TX,,901 BELT LINE RD STE 100-101,1.1465058728238797e+19,,-96.640258454005
75207,DALLAS,,Liquor Store,DALLAS,,32.761408607736,,,,COOL'S LIQUOR,TX,,501 CORINTH ST,7.039500751207813e+18,,-96.793133234748
75228,DALLAS,,Specialty Food,DALLAS,,32.821449885048,,,,"TEXAS ICE VENDING, LLC",TX,,2372 OATES DR,1.7605123561843872e+19,,-96.675365660993
75180,DALLAS,,Convenience Store,BALCH SPRINGS,,32.720508612089,,,,HOWDY'S FOOD MART,TX,,3620 SHEPHERD LN STE A,8.128354413078792e+18,,-96.613991557868
75205,DALLAS,,Specialty Food,DALLAS,,32.831882116536,,,,POKEY O'S COOKIES & ICE CREAM,TX,,3034 MOCKINGBIRD LN,2.7315406270649e+18,,-96.839566293623
75201,DALLAS,,Liquor Store,DALLAS,,32.783405412934,,,,WESTERN SPIRITS BEVERAGE COMPANY,TX,,350 N SAINT PAUL ST,7.02512325846049e+18,,-96.796822533693
75202,DALLAS,,Convenience Store,DALLAS,,32.781516511416,,,,CORNER CONVENIENCE SHOP,TX,,407 N LAMAR ST STE 400,4.214069083925596e+18,,-96.8049905928
75234,DALLAS,,Supermarket,DALLAS,,32.909592262517,,,,ALDI (TEXAS) L.L.C. #43,TX,,3128 FOREST LN STE 245,6.511932391330173e+18,,-96.871243752446
75243,DALLAS,,Supermarket,DALLAS,,32.920339269526,,,,"KOTUNHOUSEENTERPRISE, LLC",TX,,10000 WALNUT ST APT 1002,6.375525104594079e+18,,-96.713283887896
75001,DALLAS,,Liquor Store,ADDISON,,32.949691770927,,,,BUCKHORN DISCOUNT LIQUOR,TX,,14825 INWOOD RD # 200,1.1880487314753606e+19,,-96.82917712799
75231,DALLAS,,Liquor Store,DALLAS,,32.861785800512,,,,SAM'S CLUB # 6372,TX,,6185 RETAIL RD STE 100,2.96720140116553e+18,,-96.753863190568
75204,DALLAS,,Specialty Food,DALLAS,,32.814655551836,,,,SNAP KITCHEN #21,TX,,4164 N CENTRAL EXPY,6.215969157174022e+18,,-96.789409462849
