TAXPAYER_NUMBER,TAXPAYER_NAME,TAXPAYER_ADDRESS,TAXPAYER_CITY,TAXPAYER_STATE,TAXPAYER_ZIP_CODE,TAXPAYER_COUNTY_CODE,TAXPAYER_ORGANIZATION_TYPE,OUTLET_NUMBER,OUTLET_NAME,OUTLET_ADDRESS,OUTLET_CITY,OUTLET_STATE,OUTLET_ZIP_CODE,OUTLET_COUNTY_CODE,OUTLET_NAICS_CODE,OUTLET_INSIDE/OUTSIDE_CITY_LIMITS_INDICATOR,OUTLET_PERMIT_ISSUE_DATE,OUTLET_FIRST_SALES_DATE,ID,Latitude,Longitude,Match_Status,Match_Type
32085211830,KADOUR INVESTMENTS LLC,1428 N IRVING HEIGHTS DR,IRVING,TX,75061,57,CL,2,OH EIGHT BEVERAGES,1428 N IRVING HEIGHTS DR,IRVING,TX,75061,57.0,445310.0,Y,06/12/2023,07/01/2023,1704,32.829037932258,-96.926009254706,Match,Exact
32077440298,"VCNFM OPERATING II, LLC",12612 W ALAMEDA PKWY ATTN: TAX/LICENSING,LAKEWOOD,CO,80228,0,CI,24,NATURAL GROCERS,677 W CAMPBELL RD STE 100,RICHARDSON,TX,75080,57.0,445110.0,Y,03/08/2024,03/01/2024,1705,32.978025277693,-96.741812693048,Match,Exact
32007155974,"GRACE TRADING, INC.",4502 BOBTOWN RD,GARLAND,TX,75043,57,CT,2,OH MY CURRY,909 DAVIS DR STE A,MESQUITE,TX,75149,57.0,445110.0,Y,10/17/2024,02/01/2021,1706,32.765516437335,-96.588032956069,Match,Non_Exact
32090580021,FAIR PARK GROCERY LLC,2203 LAGOW ST,DALLAS,TX,75210,57,CL,1,FAIR PARK GROCERY LLC,2203 LAGOW ST,DALLAS,TX,75210,57.0,445120.0,Y,08/07/2023,08/01/2023,1707,32.775275237454,-96.75061469454,Match,Exact
32071235371,"MK CSTORE, INC",2045 N STATE HIGHWAY 360 STE 150B,GRAND PRAIRIE,TX,75050,220,CT,8,360 LIQUORS #5,2815 N MACARTHUR BLVD,IRVING,TX,75062,57.0,445310.0,Y,06/18/2024,07/01/2024,1708,32.844452487165,-96.959147619024,Match,Exact
17213392750,"SMOOTHIE KING CO., INC.",9797 ROMBAUER RD STE 150,COPPELL,TX,75019,57,CT,7,SMOOTHIE KING,2304 W MOCKINGBIRD LN,DALLAS,TX,75235,57.0,445299.0,Y,03/16/2017,04/30/2017,1709,32.825632053685,-96.847334489072,Match,Exact
32091066574,BHUMIYA3 LLC,7002 HARRY HINES BLVD,DALLAS,TX,75235,57,CL,2,COLE MANOR MOTEL,7002 HARRY HINES BLVD,DALLAS,TX,75235,57.0,445120.0,Y,04/02/2024,04/01/2024,1710,32.826247237986,-96.854926628173,Match,Exact
32083163975,K&K TRADERS LLC,9145 ROCK NETTLE DR,FORT WORTH,TX,76131,220,CL,1,1 STOP MEAT SHOP,3305 W ROCHELLE RD,IRVING,TX,75062,57.0,445210.0,Y,10/30/2025,10/01/2025,1711,32.847174587998,-96.990862485276,Match,Exact
32043330383,"HEY SUGAR! CANDY STORE, L.L.C.",1507 MEETING ST,SOUTHLAKE,TX,76092,220,CL,7,"HEY SUGAR! CANDY STORE, L.L.C.",409 W 8TH ST,DALLAS,TX,75208,57.0,445292.0,Y,02/07/2023,03/01/2023,1712,32.748125560746,-96.828518740543,Match,Exact
32077440298,"VCNFM OPERATING II, LLC",12612 W ALAMEDA PKWY ATTN: TAX/LICENSING,LAKEWOOD,CO,80228,0,CI,22,NATURAL GROCERS,9440 GARLAND RD STE 150,DALLAS,TX,75218,57.0,445110.0,Y,11/12/2022,01/01/2023,1713,32.832806853632,-96.703209807516,Match,Exact
32045086173,DDC 2515 LLC,1301 W DAVIS ST STE A,DALLAS,TX,75208,57,CL,1,NORTH OAK CLIFF BEER & WINE,1301 W DAVIS ST,DALLAS,TX,75208,57.0,445310.0,Y,10/24/2011,12/01/2011,1714,32.749557566198,-96.842873090296,Match,Exact
17213392750,"SMOOTHIE KING CO., INC.",9797 ROMBAUER RD STE 150,COPPELL,TX,75019,57,CT,8,SMOOTHIE KING COMPANY #1239,5235 W LOVERS LN,DALLAS,TX,75209,57.0,445299.0,Y,09/08/2017,10/31/2017,1715,,,No_Match,
17213392750,"SMOOTHIE KING CO., INC.",9797 ROMBAUER RD STE 150,COPPELL,TX,75019,57,CT,1,SMOOTHIE KING #250,5706 E MOCKINGBIRD LN STE 130,DALLAS,TX,75206,57.0,445299.0,Y,03/21/2013,03/01/2013,1716,32.836453991669,-96.769899540978,Match,Non_Exact
32067333784,"DORENI GROUP, INC.",3510 S BUCKNER BLVD STE A,DALLAS,TX,75227,57,CT,1,SAV MOR FOOD MART,3510 S BUCKNER BLVD STE A,DALLAS,TX,75227,57.0,445120.0,Y,07/04/2018,08/01/2018,1717,32.766916894146,-96.682622367656,Match,Non_Exact
17213392750,"SMOOTHIE KING CO., INC.",9797 ROMBAUER RD STE 150,COPPELL,TX,75019,57,CT,2,SMOOTHIE KING #1122,5000 BELT LINE RD STE 400,DALLAS,TX,75254,57.0,445299.0,Y,05/21/2013,06/17/2013,1718,32.953959940794,-96.824441974004,Match,Exact
17213392750,"SMOOTHIE KING CO., INC.",9797 ROMBAUER RD STE 150,COPPELL,TX,75019,57,CT,11,SMOOTHIE KING #1532,1325 E BELT LINE RD,RICHARDSON,TX,75081,57.0,445299.0,Y,05/29/2018,08/01/2018,1719,32.945464447374,-96.695826786764,Match,Exact
32092635120,BLISS AFRICAN STORE LLC,805 MILL BRANCH DR,GARLAND,TX,75040,57,CL,1,BLISS AFRICAN STORE,805 MILL BRANCH DR,GARLAND,TX,75040,57.0,445110.0,Y,12/15/2023,02/01/2024,1720,32.904775449517,-96.614547879615,Match,Exact
32062933794,MARTIN ESPINOZA,1540 DANUBE DR,DALLAS,TX,75216,57,IS,2,ESPINOZA PRODUCE,1540 DANUBE DR,DALLAS,TX,75216,57.0,445230.0,Y,07/02/2018,01/01/2018,1721,32.728856357956,-96.800818820362,Match,Exact
17213392750,"SMOOTHIE KING CO., INC.",9797 ROMBAUER RD STE 150,COPPELL,TX,75019,57,CT,6,SMOOTHIE KING #1128,3903 LEMMON AVE,DALLAS,TX,75219,57.0,445299.0,Y,01/30/2015,03/22/2015,1722,32.812815216773,-96.806830922612,Match,Exact
17213392750,"SMOOTHIE KING CO., INC.",9797 ROMBAUER RD STE 150,COPPELL,TX,75019,57,CT,10,SMOOTHIE KING #1536,3233 W WHEATLAND RD,DALLAS,TX,75237,57.0,445299.0,Y,05/29/2018,06/16/2018,1723,32.647625492978,-96.873226610817,Match,Exact
32100847998,KANDACE MAKAEL DUKE,6448 ROYAL CEDAR DR,DALLAS,TX,75236,57,IS,2,KANDACE'S SEASONAL NEIGHBORHOOD BAKERY,6448 ROYAL CEDAR DR,DALLAS,TX,75236,57.0,445291.0,Y,10/28/2025,10/01/2025,1724,32.662910692429,-96.93426896655,Match,Exact
32049899472,"HIDALGO FOODS, LLC",2501 E GUASTI RD,ONTARIO,CA,91761,0,CL,1,EL RANCHO #26,1540 S 1ST ST,GARLAND,TX,75040,57.0,445110.0,Y,11/05/2013,01/01/2014,1725,32.898685228472,-96.630819510594,Match,Exact
32044032319,88 VAPE 1 INC,503 N INTERURBAN ST,RICHARDSON,TX,75081,57,CT,2,VAPOR LAND,2810 E TRINITY MILLS RD STE 213,CARROLLTON,TX,75006,57.0,445120.0,Y,01/14/2016,01/01/2016,1726,32.987002204366,-96.854402772954,Match,Non_Exact
17419316645,GOOD SPIRITS LLC,PO BOX 29096,PHOENIX,AZ,85038,0,CL,340,GOOD SPIRITS LLC #4289,9540 GARLAND RD STE 320,DALLAS,TX,75218,57.0,445310.0,Y,10/28/2025,10/01/2025,1727,32.834411857007,-96.7012353429,Match,Exact
32034749856,MALITZIN J RAMIREZ,9840 MONROE DR STE 115,DALLAS,TX,75220,57,IS,4,NOOR BEVERAGE DISTRIBUTING,9840 MONROE DR STE 115,DALLAS,TX,75220,57.0,445110.0,Y,04/15/2015,01/01/2015,1728,32.875494737661,-96.877993336322,Match,Exact
32064568663,"A & S SUPERMARKETS, LLC",1201 W CAMP WISDOM RD,DALLAS,TX,75232,57,CL,4,CASH SAVER,2223 SINGLETON BLVD STE 116,DALLAS,TX,75212,57.0,445110.0,Y,10/02/2019,10/22/2019,1729,32.77877673268,-96.858288215043,Match,Exact
17528749462,"SUPERTARGET LIQUOR OF TEXAS, INC.",PO BOX 9471,MINNEAPOLIS,MN,55440,0,CT,180,TARGET STORE #3292,8335 WESTCHESTER DR STE 200,DALLAS,TX,75225,57.0,445310.0,Y,07/11/2018,10/01/2018,1730,32.864072325806,-96.80663430434,Match,Exact
32070841310,"BLUELAKE SPIRIT, LLC",2625 OLD DENTON RD STE 456,CARROLLTON,TX,75007,57,CL,1,GRAND LIQUOR,701 E IRVING BLVD,IRVING,TX,75060,57.0,445310.0,Y,05/29/2019,06/01/2019,1731,32.813242433556,-96.937600931682,Match,Exact
32076440448,"SAH BEVERAGE NO. 8, L.P.",2331 W NORTHWEST HWY STE 201,DALLAS,TX,75220,57,PL,1,LIQUOR DEPOT,910 E PIONEER PKWY,GRAND PRAIRIE,TX,75051,57.0,445310.0,Y,11/24/2020,12/01/2020,1732,32.709734735894,-97.0175239452,Match,Non_Exact
17430106579,"H-E-B, LP",PO BOX 839999,SAN ANTONIO,TX,78283,15,PL,459,HEB CENTRAL MARKET #653,10720 PRESTON RD STE 1018,DALLAS,TX,75230,57.0,445110.0,Y,07/25/2011,08/01/2011,1733,32.895193972207,-96.803845948723,Match,Exact
32048288164,AVERY'S SAVORY POPCORN LLC,4827 HOVENKAMP DR,DALLAS,TX,75227,57,CL,1,AVERY'S SAVORY POPCORN LLC,1001 ROSS AVE STE 102,DALLAS,TX,75202,57.0,445292.0,Y,07/17/2018,10/13/2018,1734,32.782382210477,-96.804766200106,Match,Exact
32061162627,"SAH BEVERAGE NO. 5, L.P.",2331 W NORTHWEST HWY STE 201,DALLAS,TX,75220,57,PL,3,LIQUOR DEPOT,610 PLYMOMOUTH PARK DR,IRVING,TX,75061,57.0,445310.0,Y,09/19/2019,11/01/2019,1735,32.830363658648,-96.976582424945,Match,Non_Exact
32061073931,LAXMI TRADERS DALLAS INC,1902 LAUREL OAK CT,ARLINGTON,TX,76001,220,CT,2,HAMPTON FOOD MART,1232 S HAMPTON RD,DALLAS,TX,75208,57.0,445120.0,Y,07/18/2018,07/15/2018,1736,32.732668930851,-96.856765014919,Match,Exact
17430106579,"H-E-B, LP",PO BOX 839999,SAN ANTONIO,TX,78283,15,PL,285,HEB CENTRAL MARKET #552,5750 E LOVERS LN,DALLAS,TX,75206,57.0,445110.0,Y,02/06/2002,05/01/2002,1737,32.850922205729,-96.768909835058,Match,Exact
32050369886,PAA ENTERPRISES INC,5455 N JIM MILLER RD,DALLAS,TX,75227,57,CT,1,B-Z MART,5455 N JIM MILLER RD,DALLAS,TX,75227,57.0,445120.0,Y,03/20/2013,04/01/2013,1738,32.790915976222,-96.700171645871,Match,Exact
32097005964,YADAV BROTHERS LLC,1420 W 6TH ST,IRVING,TX,75060,57,CL,1,DELIGHT LIQUOR,1420 W 6TH ST,IRVING,TX,75060,57.0,445120.0,Y,10/16/2024,11/01/2024,1739,32.808602324471,-96.962540601106,Match,Exact
32083624497,DHANABHAI PATEL,273 HICKERSON ST,CEDAR HILL,TX,75104,57,IS,1,DANNY FOOD MART,273 HICKERSON ST,CEDAR HILL,TX,75104,57.0,445120.0,Y,03/29/2022,04/01/2022,1740,32.586959847884,-96.950740176591,Match,Exact
32059462401,"ASAFO INTERNATIONAL MARKET, INC.",6311 WALNUT SPRINGS DR,ARLINGTON,TX,76001,220,CT,1,ASAFO INTERNATIONAL MARKET,2905 ARKANSAS LN STE 103,GRAND PRAIRIE,TX,75052,57.0,445110.0,Y,07/18/2018,07/01/2018,1741,,,No_Match,
17430106579,"H-E-B, LP",PO BOX 839999,SAN ANTONIO,TX,78283,15,PL,558,HEB CENTRAL MARKET #747,4349 W NORTHWEST HWY,DALLAS,TX,75220,57.0,445110.0,Y,12/22/2017,12/01/2017,1742,32.863899816002,-96.835451872706,Match,Exact
32066991020,SHVK LLC,4158 AUDUBON LN,IRVING,TX,75063,57,CL,1,AMIGO'S GROCERY-BEER-TACOS,2332 ROCK ISLAND RD,IRVING,TX,75060,57.0,445120.0,Y,07/18/2018,08/02/2018,1743,32.815253625568,-96.975461464605,Match,Exact
32063836921,AL CENTRO JO INVESTMENTS INC,2727 LYNDON B JOHNSON FWY STE 927,DALLAS,TX,75234,57,CT,1,LA AZTECA MEAT MARKET #11,4611 COLUMBIA AVE STE 103,DALLAS,TX,75226,57.0,445110.0,Y,08/19/2017,09/11/2017,1744,32.792823352517,-96.766643891447,Match,Exact
32066387435,"IB RICHARDSON, LLC",6217 MONTE CRISTO LN,PLANO,TX,75024,43,CL,1,INDIA BAZAAR,1425 E BELT LINE RD,RICHARDSON,TX,75081,57.0,445110.0,Y,07/26/2018,08/15/2018,1745,32.945466703961,-96.695962181618,Match,Exact
32056443131,GROCERY DELIVERY E-SERVICES USA INC.,28 LIBERTY ST FL 1OTH,NEW YORK,NY,10005,0,CF,2,GROCERY DELIVERY E-SERVICES USA INC.,2700 MARKET ST,IRVING,TX,75062,57.0,445110.0,Y,10/15/2024,10/01/2024,1746,,,No_Match,
32018895659,TWIN LIQUORS LP,5639 AIRPORT BLVD,AUSTIN,TX,78751,227,PL,121,SIGEL'S WINE & SPIRITS #93,506 S RIVERFRONT BLVD,DALLAS,TX,75207,57.0,445310.0,Y,05/01/2018,06/29/2018,1747,,,No_Match,
32063266079,STARSHINE FORTUNE INC,5309 HIDDEN CREEK RD,GARLAND,TX,75043,57,CT,2,DISCOUNT FOOD MART,3627 BONNIE VIEW RD STE B,DALLAS,TX,75216,57.0,445120.0,Y,03/04/2020,03/09/2020,1748,32.714883642401,-96.776180447147,Match,Non_Exact
32018895659,TWIN LIQUORS LP,5639 AIRPORT BLVD,AUSTIN,TX,78751,227,PL,124,SIGEL'S WINE & SPIRITS #97,2960 ANODE LN,DALLAS,TX,75220,57.0,445310.0,Y,05/02/2018,06/29/2018,1749,32.876671582816,-96.878901176412,Match,Exact
32018895659,TWIN LIQUORS LP,5639 AIRPORT BLVD,AUSTIN,TX,78751,227,PL,123,SIGEL'S WINE & SPIRITS #95,1441 W MOCKINGBIRD LN,DALLAS,TX,75247,57.0,445310.0,Y,05/01/2018,06/29/2018,1750,32.822332691821,-96.862972317714,Match,Exact
32018895659,TWIN LIQUORS LP,5639 AIRPORT BLVD,AUSTIN,TX,78751,227,PL,120,SIGEL'S WINE & SPITITS #92,2800 ROUTH ST STE 180,DALLAS,TX,75201,57.0,445310.0,Y,05/01/2018,06/29/2018,1751,32.798118151239,-96.803707873623,Match,Exact
17529676011,"JIMMY'S LIQUOR OF TEXAS, INC.",2051 W NORTHWEST HWY STE 60,DALLAS,TX,75220,57,CT,2,"JIMMY'S LIQUOR OF TEXAS, INC.",2051 W NORTHWEST HWY STE 60,DALLAS,TX,75220,57.0,445310.0,Y,10/24/2019,01/01/2020,1752,32.86701732266,-96.907146521066,Match,Exact
32092025801,COLD GAME INC,701 COMMERCE ST STE 530,DALLAS,TX,75202,57,CF,1,EDOM & CO. CPAS,701 COMMERCE ST # 530,DALLAS,TX,75202,57.0,445120.0,Y,10/18/2024,12/15/2023,1753,32.778506964494,-96.805815082114,Match,Exact
32042847262,HEAVEN 786 LLC,9798 FOREST LN,DALLAS,TX,75243,57,CL,6,$ TOBBACO PLUS,9111 FOREST LN # A,DALLAS,TX,75243,57.0,445120.0,Y,03/08/2023,03/22/2023,1754,32.909298531845,-96.746467683798,Match,Non_Exact
32018895659,TWIN LIQUORS LP,5639 AIRPORT BLVD,AUSTIN,TX,78751,227,PL,119,SIGEL'S WINE & SPIRITS #91,5757 GREENVILLE AVE,DALLAS,TX,75206,57.0,445310.0,Y,05/01/2018,06/29/2018,1755,32.8549023073,-96.769198610867,Match,Exact
32018895659,TWIN LIQUORS LP,5639 AIRPORT BLVD,AUSTIN,TX,78751,227,PL,122,SIGEL'S WINE & SPIRITS #94,3209 N FITZHUGH AVE,DALLAS,TX,75204,57.0,445310.0,Y,05/01/2018,06/29/2018,1756,32.816556714496,-96.792677732165,Match,Exact
32018895659,TWIN LIQUORS LP,5639 AIRPORT BLVD,AUSTIN,TX,78751,227,PL,125,SIGEL'S WINE & SPIRITS #88,538 CENTENNIAL BLVD,RICHARDSON,TX,75081,57.0,445310.0,Y,05/02/2018,06/29/2018,1757,32.938153874284,-96.720598985688,Match,Exact
32039186807,CTGTX  INC.,9975 N MACARTHUR BLVD,IRVING,TX,75063,57,CT,1,CTGTX  INC.,9975 N MACARTHUR BLVD,IRVING,TX,75063,57.0,445120.0,Y,04/23/2009,05/01/2009,1758,32.940129045238,-96.952222115583,Match,Exact
13116785307,KROGER TEXAS L.P.,PO BOX 305103,NASHVILLE,TN,37230,0,PF,496,KROGER #528 FUEL CENTER,4322 LEMMON AVE,DALLAS,TX,75219,57.0,445110.0,Y,01/08/2024,01/08/2024,1759,32.817183380195,-96.811488399779,Match,Exact
32077673070,KARKI BROTHERS INVESTMENTS LLC,4706 W NORTHGATE DR APT 220,IRVING,TX,75062,57,CL,1,GRAB & GO,601 PIONEER RD STE F,MESQUITE,TX,75149,57.0,445120.0,Y,03/10/2023,04/01/2023,1760,32.760520588997,-96.583666991557,Match,Non_Exact
32067641194,"LA BELLA, LLC",833 W JEFFERSON BLVD,DALLAS,TX,75208,57,CL,2,"LA BELLA, LLC",833 W JEFFERSON BLVD,DALLAS,TX,75208,57.0,445120.0,Y,07/17/2018,08/01/2018,1761,32.74320967302,-96.836387844456,Match,Exact
32053731470,AMAR WALIA INC,100 N CENTRAL EXPY STE 914,RICHARDSON,TX,75080,57,CT,1,SPEEDY BEER & WINE NO 2,3232 SYLVAN AVE STE 110,DALLAS,TX,75212,57.0,445120.0,Y,03/10/2020,04/15/2014,1762,32.780795197008,-96.835727385856,Match,Exact
32044674656,NASS LLC,1512 LLANO DR,EULESS,TX,76039,220,CL,2,DAILY STOP,2605 FORT WORTH AVE STE 100,DALLAS,TX,75211,57.0,445120.0,Y,04/12/2012,05/01/2012,1763,32.758465981375,-96.864436211656,Match,Exact
32075507783,SAI JIVANSH INC,644 JUTLAND DR,GRAND PRAIRIE,TX,75052,57,CT,1,DOLLAR & NOVELTY SHOP,5625 ALPHA RD,DALLAS,TX,75240,57.0,445120.0,Y,11/24/2020,12/01/2020,1764,32.932938641377,-96.810791757589,Match,Exact
32064910089,YUSUF CONVENIENCE INC,1132 E LEDBETTER DR,DALLAS,TX,75216,57,CT,1,LUCKY'S FOOD MART,1132 E LEDBETTER DR,DALLAS,TX,75216,57.0,445120.0,Y,04/29/2022,10/01/2017,1765,32.682218868867,-96.806786813286,Match,Exact
32076399172,SAI BMANJU ENTERPRISES INC,4005 ORLANDO SPRINGS DR,FORT WORTH,TX,76123,220,CT,1,GRAB N GO,2705 N DALLAS AVE,LANCASTER,TX,75134,57.0,445120.0,Y,11/24/2020,12/01/2020,1766,32.618684679591,-96.767611446984,Match,Exact
32066809909,"LUCKY MOUTH GROCERY, LLC",196 W DAVIS ST STE 120,DALLAS,TX,75208,57,CL,1,LUCKY MOUTH GROCERY,196 W DAVIS ST,DALLAS,TX,75208,57.0,445110.0,Y,05/07/2018,06/01/2018,1767,,,No_Match,
32090557458,"WORLDQ&G, LLC",10055 BANTRY LN,FORNEY,TX,75126,129,CL,1,TITO'S MEAT MARKET & TAQUERIA #2,1638 S 1ST ST STE B,GARLAND,TX,75040,57.0,445110.0,Y,07/18/2023,09/01/2023,1768,32.897640100042,-96.630817449458,Match,Non_Exact
32041631857,SAYA'S UNIVERSAL INC,300 BIRCHWOOD WAY,IRVING,TX,75063,57,CT,2,SUBWAY SANDWICHES & SALADS,3420 W ILLINOIS AVE STE 100A,DALLAS,TX,75211,57.0,445299.0,Y,06/25/2013,07/01/2013,1769,32.720236530856,-96.876228977157,Match,Exact
32087227339,ROBERTO CABA RODRIGUEZ AND DEURA LOPEZ RAMOS,2905 ROWLAND DR,SEAGOVILLE,TX,75159,57,PI,1,D&O FOOD MARKET,101 S INTERSTATE 45 SERVICE RD STE 11,HUTCHINS,TX,75141,57.0,445110.0,Y,11/29/2022,02/20/2023,1770,32.648849657838,-96.708136556458,Match,Exact
32016279062,SANDRA ANNETTE MORENO,9534 BECKLEY VIEW AVE,DALLAS,TX,75232,57,IS,4,R & S GRO - DELI,9534 BECKLEY VIEW AVE,DALLAS,TX,75232,57.0,445110.0,N,03/30/2022,10/01/2016,1771,32.632261346872,-96.832112295981,Match,Exact
32044792565,"FINE WINES & SPIRITS OF NORTH TEXAS, LLC",6600 ROCKLEDGE DR STE 150,BETHESDA,MD,20817,0,CL,38,"TOTAL WINE, SPIRITS, BEER & MORE",7730 N MACARTHUR BLVD STE A,IRVING,TX,75063,57.0,445310.0,Y,05/30/2019,07/01/2019,1772,32.913510793775,-96.958499158532,Match,Non_Exact
32092500084,JUANA FRANCISCA INC,11498 LUNA RD STE 103,FARMERS BRNCH,TX,75234,57,CT,1,TIENDA SALVADORENA 503,1610 S 1ST ST,GARLAND,TX,75040,57.0,445120.0,Y,12/12/2023,01/20/2024,1773,32.897904487508,-96.630826393598,Match,Exact
32047433233,"THE MARSHALL RETAIL GROUP, LLC",3755 W SUNSET RD STE A,LAS VEGAS,NV,89118,0,CI,1,LICK,3200 E AIRFIELD DR SPC 109C,DFW AIRPORT,TX,75261,57.0,445292.0,Y,03/31/2022,11/21/2014,1774,,,No_Match,
32084327405,"FIG & FAVOR, LLC",2501 N HARWOOD ST STE 1400,DALLAS,TX,75201,57,CL,1,FIG & FAVOR,2850 N HARWOOD ST STE 110,DALLAS,TX,75201,57.0,445299.0,Y,06/29/2022,09/01/2022,1775,32.794431607881,-96.808678355052,Match,Exact
32085678822,LASGO HOLDINGS LLC,1347 VALLEY VISTA DR,IRVING,TX,75063,57,CL,4,2MS FOOD MART,11361 MCCREE RD STE 110,DALLAS,TX,75238,57.0,445120.0,Y,02/24/2023,03/01/2023,1776,32.87158738224,-96.685498489451,Match,Exact
32086423731,"BIGDASH GARLAND, LLC",16775 ADDISON RD FL 2,ADDISON,TX,75001,57,CL,2,"BIGDASH GARLAND, LLC",4280 LAVON DR STE 242,GARLAND,TX,75040,57.0,445291.0,Y,03/07/2023,02/01/2023,1777,,,No_Match,
32076723298,WHEATLAND CONVENIENCE INC,1237 SOUTHRIDGE CT STE 207,HURST,TX,76053,220,CT,1,TEXAS FOOD MART,2984 W WHEATLAND RD STE E,DALLAS,TX,75237,57.0,445120.0,Y,11/24/2020,12/10/2020,1778,32.647382995267,-96.868975931949,Match,Non_Exact
32056444428,SAINI BROS INC.,1416 PREAKNESS DR,IRVING,TX,75060,57,CT,1,7 ELEVEN CONVENIENCE STORE #21446C,510 N NURSERY RD,IRVING,TX,75061,57.0,445120.0,Y,02/25/2015,03/01/2015,1779,32.817796427296,-96.934229181801,Match,Exact
32075594823,ZALUNOLA VENDING LLC,1504 OLD ORCHARD DR,IRVING,TX,75061,57,CL,1,ZALUNOLA VENDING LLC,1504 OLD ORCHARD DR,IRVING,TX,75061,57.0,445299.0,Y,09/29/2020,11/01/2020,1780,32.819030525925,-96.927687314454,Match,Exact
32059259773,"UPTOWN ENDEAVOURS, INC.",3128 MCKINNEY AVE STE D,DALLAS,TX,75204,57,CT,1,UPTOWN LIQUORS,3128 MCKINNEY AVE STE D,DALLAS,TX,75204,57.0,445310.0,Y,01/21/2016,02/01/2016,1781,32.802175670017,-96.800702781777,Match,Non_Exact
32080393906,"QUEEN LIQUOR, LLC",1205 ARKANSAS LN STE 100,GRAND PRAIRIE,TX,75052,220,CL,1,N. BEACH LIQUOR,1205 ARKANSAS LN STE 100,GRAND PRAIRIE,TX,75052,57.0,445310.0,Y,08/12/2021,08/01/2021,1782,32.705344481533,-97.02003993496,Match,Exact
32017826739,"SHIRIN INVESTMENT INC,",828 E IRVING BLVD STE 100,IRVING,TX,75060,57,CT,1,MAGIC DOLLAR/FURNITURE,828 E IRVING BLVD STE 100,IRVING,TX,75060,57.0,445120.0,Y,10/17/2006,11/01/2006,1783,32.813297967629,-96.955988964919,Match,Non_Exact
32017281356,"TEXAS ICE VENDING, LLC",4100 ELDORADO PKWY STE 100,MCKINNEY,TX,75070,43,CL,21,TEXAS ICE VENDING,6171 BONNIE VIEW RD,DALLAS,TX,75241,57.0,445299.0,Y,10/22/2018,10/01/2018,1784,32.671252789437,-96.762099269751,Match,Exact
32051295718,GUERRERO FOODS LLC,2501 E GUASTI RD,ONTARIO,CA,91761,0,CL,1,EL RANCHO #28,2770 VALWOOD PKWY,FARMERS BRANCH,TX,75234,57.0,445110.0,Y,11/05/2013,01/01/2014,1785,32.938146643934,-96.887238240813,Match,Exact
32051428699,LAURA JANE SPINDLER,7227 E MOCKINGBIRD LN,DALLAS,TX,75214,57,IS,1,MOM'S BUNS,6659 AINTREE CIR,DALLAS,TX,75214,57.0,445230.0,Y,03/14/2023,08/01/2013,1786,32.852746135088,-96.74503047723,Match,Exact
32082270201,SIDETH DEVELOPMENT INC,12480 ABRAMS RD APT 502,DALLAS,TX,75243,57,CT,1,TEXAS LIQUOR #3,3400 SAMUELL BLVD STE B,DALLAS,TX,75223,57.0,445310.0,Y,01/07/2022,03/01/2022,1787,32.79291296206,-96.737315332115,Match,Non_Exact
32056142667,MFP BUYER INC,2212 IRVING BLVD,DALLAS,TX,75207,57,CT,1,MFP BUYER,2212 IRVING BLVD,DALLAS,TX,75207,57.0,445230.0,Y,11/05/2019,06/30/2015,1788,32.796131382862,-96.834124908866,Match,Exact
32017281356,"TEXAS ICE VENDING, LLC",4100 ELDORADO PKWY STE 100,MCKINNEY,TX,75070,43,CL,22,TEXAS ICE VENDING,3221 FALLS DR,DALLAS,TX,75211,57.0,445299.0,Y,10/22/2018,10/01/2018,1789,32.726447975883,-96.873381479464,Match,Exact
32047433233,"THE MARSHALL RETAIL GROUP, LLC",3755 W SUNSET RD STE A,LAS VEGAS,NV,89118,0,CI,2,MARSHALL ROUSSO,3200 E AIRFIELD DR SPC 2046DA01,DALLAS,TX,75261,57.0,445292.0,Y,03/31/2022,04/09/2016,1790,,,No_Match,
32063465077,"C. NIX INVESTMENTS, LLC",1707 N HALL ST APT 225,DALLAS,TX,75204,57,CL,1,REVOLUTION ARTISAN POPS,1707 N HALL ST APT 216,DALLAS,TX,75204,57.0,445299.0,Y,02/16/2018,05/05/2017,1791,32.795469715513,-96.789277494258,Match,Non_Exact
32065139027,EMEBET SITOTAW,9191 FOREST LN STE 1A,DALLAS,TX,75243,57,IS,2,ABYSSINIA MARKET,9191 FOREST LN STE 1A,DALLAS,TX,75243,57.0,445210.0,Y,02/15/2024,01/01/2021,1792,32.909307531742,-96.744150733952,Match,Exact
32062914448,"CHOI DESIGN, LLC",4005 SILVER MEADOW LN,GRAND PRAIRIE,TX,75052,57,CL,1,THE CORNER DONUTS,2825 LIVE OAK ST,DALLAS,TX,75204,57.0,445291.0,Y,09/30/2020,10/01/2020,1793,32.789580645354,-96.788287361216,Match,Exact
32061739531,PHILLIP E GIPSON,1917 LANARK AVE,DALLAS,TX,75203,57,IS,2,GIPSON GROCERY,1701 SHAW ST,DALLAS,TX,75212,57.0,445120.0,Y,03/13/2024,10/05/2019,1794,32.78552155955,-96.846446114755,Match,Exact
32070104545,SOUTH TYLER INVESTMENTS INC,607 S TYLER ST,DALLAS,TX,75208,57,CT,1,SHOP N GO # 12,607 S TYLER ST,DALLAS,TX,75208,57.0,445120.0,Y,03/21/2019,04/01/2019,1795,32.740120210549,-96.837702078917,Match,Exact
