GRANTEE_NAME,STORE_NAME,ADDITONAL_ADDRESS,LATITUDE,OBJECTID,CITY,STORE_STREET_ADDRESS,ZIP4,COUNTY,INCENTIVE_PROGRAM,Y,ZIP_CODE,RECORD_ID,STATE,STORE_TYPE,Ï»¿X,LONGITUDE
,Beltline Swift Food Mart,,32.940098,168486,GARLAND,862 BELT LINE RD,3633,DALLAS,,3887355.67126157,75040,1400701.0,TX,Convenience Store,-10757877.2963571,-96.639656
,Homefoods I I I Llc,,32.841888,168850,IRVING,2301 W ROCHELLE RD,7050,DALLAS,,3874335.99590439,75062,1402621.0,TX,Grocery Store,-10795249.9210842,-96.97538
,Ck Food Mart,,32.91737,168925,GARLAND,506 N 1ST ST,5702,DALLAS,,3884341.34185315,75040,1402664.0,TX,Convenience Store,-10756876.8680934,-96.630669
,El Cubano Latin Market 1,Ste 148,32.839466,169030,IRVING,555 W AIRPORT FREEWAY,    ,DALLAS,,3874015.09416097,75060,1476044.0,TX,Grocery Store,-10792874.4744702,-96.954041
,Ak C-store,Ste 110,32.925392,169049,DALLAS,7995 LYNDON B JOHNSON FWY,1220,DALLAS,,3885405.1812073,75251,1476078.0,TX,Convenience Store,-10772394.359832,-96.770065
,Dipdiya Enterprises Inc 1,,32.791733,169150,MESQUITE,2031 N GALLOWAY AVE,1552,DALLAS,,3867692.51816577,75149,1409229.0,TX,Convenience Store,-10754862.3192685,-96.612572
,Murphy USA 7622,,32.83968,169215,GARLAND,525 W INTERSTATE 30,5702,DALLAS,,3874043.44763703,75043,1341515.0,TX,Convenience Store,-10753219.6888623,-96.597816
,Northwest Hwy Food Mart,,32.860195,169293,DALLAS,2332 W NORTHWEST HWY,4416,DALLAS,,3876761.85650576,75220,1408968.0,TX,Convenience Store,-10785640.0434025,-96.889053
,Dollar Tree 8429,No Ste,32.714577,169303,DALLAS,140 S BUCKNER BLVD,    ,DALLAS,,3857479.82657533,75217,1409009.0,TX,Discount Retail,-10762629.1914606,-96.682343
,Murphy Express 8916,,32.880444,169346,IRVING,5140 N BELT LINE RD,2807,DALLAS,,3879445.63476764,75038,1409100.0,TX,Convenience Store,-10797022.3500166,-96.991302
,Murphy USA 7654,,32.592896,169592,LANCASTER,170 N BECKLEY ST,1844,DALLAS,,3841391.55020814,75146,1341665.0,TX,Convenience Store,-10778181.5261999,-96.822052
,7-Eleven Convenience Store 38342A,Ste 100,32.993397,169654,RICHARDSON,3000 NORTHSIDE BLVD,1567,DALLAS,,3894427.55837461,75080,1433420.0,TX,Convenience Store,-10770086.0388709,-96.749329
,Murphy USA 7667,,32.647285,169659,DALLAS,7035 W WHEATLAND RD,1067,DALLAS,,3848579.98555856,75249,1341683.0,TX,Convenience Store,-10791764.396508,-96.944069
,Murphy USA 7674,,32.595711,169691,CEDAR HILL,605 UPTOWN BLVD,3508,DALLAS,,3841763.49341321,75104,1341688.0,TX,Convenience Store,-10791950.4113771,-96.94574
,1 Quickstop,,32.691708,169715,DALLAS,3525 W LEDBETTER DR,3809,DALLAS,,3854454.4879027,75233,1408751.0,TX,Convenience Store,-10784515.605226,-96.878952
,Murphy USA 7680,,32.787415,169720,MESQUITE,1807 RANGE DR,1667,DALLAS,,3867120.73574571,75149,1341694.0,TX,Convenience Store,-10753181.506277,-96.597473
,7-eleven Convenience Store 33123C,,32.759991,169777,MESQUITE,502 CLAY MATHIS RD,1142,DALLAS,,3863489.9427033,75181,1433448.0,TX,Convenience Store,-10749123.5768791,-96.56102
,Sho N Go,,32.661388,169835,DUNCANVILLE,406 W CAMP WISDOM RD,2628,DALLAS,,3850444.65142816,75116,1475831.0,TX,Convenience Store,-10788405.4421928,-96.913895
,Buy N Save Discount Beer N Wine,,32.759872,170128,DALLAS,5002 S 2ND AVE,2903,DALLAS,,3863474.19016801,75210,1410604.0,TX,Convenience Store,-10769353.8905799,-96.742752
,C F Hawn Fwy Sunoco,,32.703136,170430,DALLAS,9512 C F HAWN FWY,7521,DALLAS,,3855966.20044005,75217,1409301.0,TX,Convenience Store,-10759916.4467895,-96.657974
,7-Eleven Convenience Store 39412B,Ste 101,32.71928,170746,DALLAS,440 S BUCKNER BLVD,6508,DALLAS,,3858102.08231226,75217,1410429.0,TX,Convenience Store,-10762658.0232087,-96.682602
,My Beer Store,,32.605232,170763,LANCASTER,1007 W PLEASANT RUN RD,1348,DALLAS,,3843021.58046454,75146,1410450.0,TX,Convenience Store,-10773330.3341106,-96.778473
,The Provision House,Ste 320,32.934971,170774,DALLAS,13619 INWOOD RD,4630,DALLAS,,3886675.62882996,75244,1436402.0,TX,Farmers and Markets,-10778528.8430111,-96.825172
,Tiger Mart 47,,32.691563,171310,GRAND PRAIRIE,3051 E MAYFIELD RD,7330,DALLAS,,3854435.30833422,75052,1453719.0,TX,Convenience Store,-10804740.0189938,-97.060631
,El Potosino Meat Market ,Ste 550,32.742996,171316,GRAND PRAIRIE,1017 FORT WORTH ST,5435,DALLAS,,3861240.45552031,75050,1453110.0,TX,Grocery Store,-10799965.1920752,-97.017738
,La Michoacana Supermarket #12,Ste 100,32.834503,171505,MESQUITE,5200 GUS THOMASSON RD,1094,DALLAS,,3873357.55117601,75150,1453823.0,TX,Supermarket,-10759905.4261599,-96.657875
,Kpp Food Mart,,32.676079,171518,DALLAS,3924 W RED BIRD LN,2038,DALLAS,,3852387.3741953,75237,1453878.0,TX,Convenience Store,-10785059.1782995,-96.883835
,Hall Store,,32.649464,171534,SEAGOVILLE,212 HALL RD,5902,DALLAS,,3848868.06866139,75159,1453915.0,TX,Convenience Store,-10747459.7957697,-96.546074
,7-Eleven Inc. 36364J,,32.913849,171823,IRVING,770 W LYNDON B JOHNSON FWY,3713,DALLAS,,3883874.43408722,75063,1086958.0,TX,Convenience Store,-10793320.3090308,-96.958046
,7-eleven Convenience Store 27372D,,32.861813,171990,DALLAS,2635 WILLOWBROOK RD,4422,DALLAS,,3876976.281765,75220,1604640.0,TX,Convenience Store,-10784801.8076368,-96.881523
,Ridgeview Food Mart 01,Ste 107,32.780724,172103,MESQUITE,1012 RIDGEVIEW ST,2037,DALLAS,,3866234.77941598,75149,1410836.0,TX,Convenience Store,-10755944.344719,-96.622292
,Lucky Food Store,,32.844666,172284,IRVING,2810 N BELT LINE RD,5286,DALLAS,,3874704.07648079,75062,1477754.0,TX,Convenience Store,-10797100.4962992,-96.992004
,Tiger Mart 48,,32.675243,172292,DALLAS,1920 S BELT LINE RD,4701,DALLAS,,3852276.81384123,75253,1477777.0,TX,Convenience Store,-10753757.3620029,-96.602646
,Abswot African Store,,32.633186,172706,DUNCANVILLE,1426 S CLARK RD,2811,DALLAS,,3846716.14247275,75137,1476687.0,TX,Grocery Store,-10791581.8325431,-96.942429
,Xpress Mart,Ste 103,32.842449,172714,IRVING,2121 W ROCHELLE RD,7047,DALLAS,,3874410.32658276,75062,1476717.0,TX,Convenience Store,-10795063.9062151,-96.973709
,Vecta Food Store,,32.763901,172800,DALLAS,6935 SCYENE RD,6552,DALLAS,,3864007.53771645,75227,1476907.0,TX,Convenience Store,-10764773.6501313,-96.701607
,7-eleven Convenience Store 20947,,32.83025,172807,MESQUITE,4901 GUS THOMASSON RD,1061,DALLAS,,3872794.10463545,75150,930115.0,TX,Convenience Store,-10759529.166281,-96.654495
,Save Now Food Mart 1,#160,32.748505,172885,GRAND PRAIRIE,634 N CARRIER PKWY,5452,DALLAS,,3861969.58914255,75050,1477587.0,TX,Convenience Store,-10799859.1046005,-97.016785
,Sn Food Store,Ste 100,32.755184,172971,GRAND PRAIRIE,1009 N CARRIER PKWY,3302,DALLAS,,3862853.63645155,75050,1477018.0,TX,Convenience Store,-10800082.411499,-97.018791
,Quik Trip 977,,32.765091,173077,DALLAS,1500 N WESTMORELAND RD,    ,DALLAS,,3864165.0711454,75211,1423730.0,TX,Convenience Store,-10783863.3843294,-96.873093
,G & G Food Mart,Ste 147,32.94418,173261,GARLAND,1456 BELT LINE RD,8213,DALLAS,,3887897.13366625,75044,1633148.0,TX,Grocery Store,-10759016.2060674,-96.649887
,Kwik Stop Beer & Wine 0,,32.790882,173604,DALLAS,132 S CARROLL AVE,1000,DALLAS,,3867579.82795654,75226,1404667.0,TX,Convenience Store,-10772020.6603014,-96.766708
,7-Eleven Convenience Store 12202B,,32.819176,173634,DALLAS,4438 LEMMON AVE,2142,DALLAS,,3871327.1240106,75219,1404686.0,TX,Convenience Store,-10777208.2598918,-96.813309
,Chilly Mart 41,,32.742027,173930,GRAND PRAIRIE,401 S BELT LINE RD,2002,DALLAS,,3861112.20995945,75051,1404487.0,TX,Convenience Store,-10797391.0401701,-96.994614
,Bear Creek Shell,,32.560257,174010,GLENN HEIGHTS,1701 S BECKLEY RD,8656,DALLAS,,3837079.8436066,75154,1367052.0,TX,Convenience Store,-10778339.4885573,-96.823471
,Chilly Mart,,32.684441,174242,GRAND PRAIRIE,3705 S CARRIER PKWY,6659,DALLAS,,3853493.29917596,75052,1454786.0,TX,Convenience Store,-10798930.8113668,-97.008446
,7-eleven Convenience Store 38151B,,32.919079,174594,IRVING,8235 ESTERS BLVD,2908,DALLAS,,3884567.97319299,75063,1466167.0,TX,Convenience Store,-10799129.5166578,-97.010231
,Dollar General 24469,,32.601196,174646,CEDAR HILL,727 N HIGHWAY 67,2142,DALLAS,,3842488.25468182,75104,1512129.0,TX,Discount Retail,-10790765.6380366,-96.935097
,7-Eleven Store 38416A,,32.691898,175145,GRAND PRAIRIE,1040 MAYFIELD RD.,    ,DALLAS,,3854479.61979821,75052,1413192.0,TX,Convenience Store,-10800324.5313915,-97.020966
,Hiwot Injera,,32.899216,175596,GARLAND,1437 S JUPITER RD,7716,DALLAS,,3881934.20094889,75042,1412694.0,TX,Other,-10762713.2376762,-96.683098
,Central Gas & More,,32.908897,175857,DALLAS,7950 FOREST LN,2426,DALLAS,,3883217.79773288,75230,1455031.0,TX,Convenience Store,-10772371.4280169,-96.769859
,LBJ Gas & More,,32.912716,175878,DALLAS,9351 LBJ FWY,3403,DALLAS,,3883724.1947825,75243,1455037.0,TX,Convenience Store,-10768587.7898443,-96.73587
,Stop N Shop Food Mart Beer & Wine,,32.697598,175946,DALLAS,3195 GREAT TRINITY FOREST WAY,7729,DALLAS,,3855233.60153722,75216,1582099.0,TX,Convenience Store,-10771720.0976763,-96.764008
,7-eleven Store 35414B,,32.962543,176008,DALLAS,15707 HILLCREST RD,4160,DALLAS,,3890333.22785871,75248,1302458.0,TX,Convenience Store,-10774222.8937878,-96.786491
,Shell Food Mart,,32.799515,176387,DALLAS,1959 N STEMMONS FWY,3102,DALLAS,,3868723.06784531,75207,1437099.0,TX,Convenience Store,-10778178.0752956,-96.822021
,H&m Food Mart,,32.856621,176503,IRVING,3635 N BELT LINE RD,7806,DALLAS,,3876288.22643865,75062,1437124.0,TX,Convenience Store,-10797173.6332046,-96.992661
,Sai Tobacco Store 1,Ste B,32.80204,176899,DALLAS,2210 HIGHLAND RD,6240,DALLAS,,3869057.46629904,75228,1437877.0,TX,Convenience Store,-10766242.9560902,-96.714806
,Dash In Grocery,,32.902138,176969,GARLAND,2445 GOLDFINCH LN,8022,DALLAS,,3882321.61202903,75042,1588817.0,TX,Convenience Store,-10760719.0603181,-96.665184
,Lakewood Tower Farmers Market- Good Local Markets,,32.812977,176982,DALLAS,6301 GASTON AVE,3922,DALLAS,,3870506.01792122,75214,1650164.0,TX,Farmers and Markets,-10770666.0134179,-96.754539
,A-mbk International Market ,,32.661972,176997,DUNCANVILLE,203 E CAMP WISDOM RD,2703,DALLAS,,3850521.87289344,75116,1405785.0,TX,Convenience Store,-10787387.9820469,-96.904755
,Miller Corner Store,,32.894966,177169,GARLAND,1935 S JUPITER RD,7721,DALLAS,,3881370.74084314,75042,1424897.0,TX,Convenience Store,-10762741.2901878,-96.68335
,C Store #1,,32.909016,177369,DALLAS,2880 FOREST LN,7502,DALLAS,,3883233.57672991,75234,1438211.0,TX,Convenience Store,-10784733.9027474,-96.880913
,365 Food & Fuel #3,,32.778824,177766,DALLAS,353 SINGLETON BLVD,4102,DALLAS,,3865983.21227306,75212,1425586.0,TX,Convenience Store,-10779025.773218,-96.829636
,QuikTrip 1942,,32.676888,177805,DALLAS,13525 C F HAWN FWY,4725,DALLAS,,3852494.36480535,75253,1438510.0,TX,Convenience Store,-10753703.8173278,-96.602165
,La Tapatia Bakery & Mexican Products,,32.710583,177897,GRAND PRAIRIE,688 W PIONEER PKWY,4802,DALLAS,,3856951.40466298,75051,1426254.0,TX,Specialty Store,-10799566.1117007,-97.014153
,Ezstop #6a 1,,32.67524,177935,DALLAS,1155 E RED BIRD LN,2512,DALLAS,,3852276.41709541,75241,1513162.0,TX,Convenience Store,-10776425.1272741,-96.806274
,Classic Meat,Ste 105,32.999783,178204,RICHARDSON,3555 MURPHY RD,5216,DALLAS,,3895275.16030873,75082,1513888.0,TX,Specialty Store,-10755014.2703734,-96.613937
,Dairy Mart #6,,32.828007,178410,IRVING,3000 W PIONEER DR,4166,DALLAS,,3872496.95806467,75061,1413588.0,TX,Convenience Store,-10796545.902596,-96.987022
,Top Fuel,,32.648842,178484,HUTCHINS,401 E PALESTINE ST,3141,DALLAS,,3848785.83403545,75141,1457060.0,TX,Convenience Store,-10765601.6445038,-96.709045
,Murphy USA 7807,,32.908401,179026,ROWLETT,2505 LAKEVIEW PKWY,3350,DALLAS,,3883152.0300409,75088,1480479.0,TX,Convenience Store,-10751048.0682359,-96.578308
,Murphy Express 8929,,32.836315,179145,DALLAS,6410 LEMMON AVE,    ,DALLAS,,3873597.6170122,75209,1415444.0,TX,Convenience Store,-10779138.6511817,-96.83065
,Quality Mart,,32.929165,179162,GARLAND,1751 N COUNTRY CLUB RD,5326,DALLAS,,3885905.57181007,75040,1479870.0,TX,Convenience Store,-10755087.4072789,-96.614594
,Flavor Spice,,32.856171,179171,IRVING,3622 N BELT LINE RD,7805,DALLAS,,3876228.59333954,75062,1479873.0,TX,Other,-10796979.9372906,-96.990921
,24 Hour Store,,32.871281,179238,DALLAS,8455 PARK LN,6307,DALLAS,,3878231.10577473,75231,1479773.0,TX,Convenience Store,-10771123.8704836,-96.758652
,7-eleven Convenience Store 22890B,,32.880623,179461,DALLAS,2986 WALNUT HILL LN,5712,DALLAS,,3879469.36194715,75229,1479430.0,TX,Convenience Store,-10784476.5320847,-96.878601
,Irving Beer and Wine,,32.838696,179659,IRVING,2215 N STORY RD,7065,DALLAS,,3873913.07520972,75062,1407073.0,TX,Convenience Store,-10795392.6326714,-96.976662
,Trippleg African Food Mart Llc,Ste 1,32.588638,179723,CEDAR HILL,108 W BELT LINE RD,2059,DALLAS,,3840828.96702141,75104,1657462.0,TX,Other,-10791790.6679078,-96.944305
,7-Eleven Convenience Store 33321A,,32.857014,179808,DALLAS,5712 SKILLMAN ST,2802,DALLAS,,3876340.30625931,75206,1480058.0,TX,Convenience Store,-10770801.9345162,-96.75576
,MS Discount Express,,32.661743,179877,DALLAS,2950 W CAMP WISDOM RD,2822,DALLAS,,3850491.59249846,75237,1416026.0,TX,Convenience Store,-10783239.995181,-96.867493
,CVS Pharmacy CVS11389,,32.888748,180398,IRVING,8700 NORTH BELT LINE ROAD,    ,DALLAS,,3880546.41426994,75019,1439019.0,TX,Pharmacy,-10797003.7596617,-96.991135
,7-eleven Convenience Store 38589A,,32.798347,180460,GRAND PRAIRIE,3011 HARDROCK RD,6769,DALLAS,,3868568.38694153,75050,1426466.0,TX,Convenience Store,-10800187.7197373,-97.019737
,Good Fortune Supermarket Of Dallas Inc,,32.953274,180568,RICHARDSON,400 N GREENVILLE AVE,6202,DALLAS,,3889103.50947334,75081,1490867.0,TX,Super Store,-10767710.4809374,-96.727989
,Xpress Food Mart,Ste 103,32.945568,180751,GARLAND,1225 BELT LINE RD,3294,DALLAS,,3888081.25249649,75040,1438690.0,TX,Convenience Store,-10758465.8425049,-96.644943
,Food Plus,,32.736065,180893,DALLAS,1346 N MASTERS DR,3307,DALLAS,,3860323.17972322,75217,1408006.0,TX,Convenience Store,-10758797.908546,-96.647926
,For Oak Cliff Farmers Market NAFMNP,,32.684544,180964,DALLAS,907 E LEDBETTER DR,6859,DALLAS,,3853506.92219335,75216,1491235.0,TX,Farmers and Markets,-10777030.705304,-96.811714
,Eagle Oates Food Mart,,32.821209,180967,DALLAS,2222 OATES DR,3831,DALLAS,,3871596.42325511,75228,1491249.0,TX,Convenience Store,-10762141.6120909,-96.677963
,Chevron Food Mart,,32.942604,181017,DALLAS,14225 COIT RD,2862,DALLAS,,3887688.08005474,75254,1516401.0,TX,Convenience Store,-10772443.6743664,-96.770508
,Ferguson Food Mart,,32.841969,181018,DALLAS,10750 FERGUSON RD,2614,DALLAS,,3874346.72811235,75228,1516402.0,TX,Convenience Store,-10760672.306132,-96.664764
,Discount Food Mart,Ste B,32.713928,181154,DALLAS,3627 BONNIE VIEW RD,4758,DALLAS,,3857393.95971224,75216,1515083.0,TX,Convenience Store,-10773085.7651893,-96.776276
,Latin Cuba,Ste 107,32.954815,181263,ADDISON,4151 BELT LINE RD,5812,DALLAS,,3889307.94503022,75001,1457530.0,TX,Grocery Store,-10780150.2113945,-96.839737
,Products For Your Table Inc 1,Ste B,32.932465,181557,DALLAS,5656 ALPHA RD,2507,DALLAS,,3886343.24872522,75240,1491791.0,TX,Grocery Store,-10776863.3921094,-96.810211
,Lakewood Village Farmers Market 2,,32.835384,181572,DALLAS,6434 E MOCKINGBIRD LN,2494,DALLAS,,3873474.27131553,75214,1491488.0,TX,Farmers and Markets,-10770323.8173032,-96.751465
,Desoto Food Mart,,32.590069,181688,DESOTO,100 N HAMPTON RD,4912,DALLAS,,3841018.03321288,75115,1515296.0,TX,Convenience Store,-10782031.3994694,-96.856636
,Duncanville Cigarette Mart,,32.633186,181899,DUNCANVILLE,1430 S CLARK RD,2811,DALLAS,,3846716.14247275,75137,1457735.0,TX,Convenience Store,-10791581.8325431,-96.942429
,24 Seven Mart # 3,,32.744503,181936,DALLAS,309 S MARSALIS AVE,2741,DALLAS,,3861439.90727014,75203,1514522.0,TX,Convenience Store,-10777515.7243254,-96.816071
,Murphy Express 8970,,32.983849,181983,DALLAS,6021 CAMPBELL RD,1257,DALLAS,,3893160.38444356,75248,1514822.0,TX,Convenience Store,-10776140.7059751,-96.803719
,7-eleven Convenience Store 38523A,,32.748501,181988,DALLAS,2075 S BUCKNER BLVD,1824,DALLAS,,3861969.0597135,75217,1514258.0,TX,Convenience Store,-10762738.7298396,-96.683327
,Ezstop #3,,32.803082,182058,DALLAS,8092 FERGUSON RD,5848,DALLAS,,3869195.46637003,75228,1416439.0,TX,Convenience Store,-10765915.8994263,-96.711868
,A&m Food Mart,,32.911003,182312,GARLAND,314 S BARNES DR,7303,DALLAS,,3883497.04933502,75042,1481171.0,TX,Convenience Store,-10762331.0778643,-96.679665
,Dollar Tree 8507,Ste 125,32.951199,182501,COPPELL,820 S MACARTHUR BLVD,4215,DALLAS,,3888828.23685605,75019,1416808.0,TX,Discount Retail,-10793203.089607,-96.956993
,Green Valley Meat Market & Grill Bbq King Express,Ste 222,32.938351,182696,RICHARDSON,888 S GREENVILLE AVE,5044,DALLAS,,3887123.94572406,75081,1572972.0,TX,Specialty Store,-10768471.4609764,-96.734825
,Carniceria El Becerro Tarasco ,,32.878254,183187,GARLAND,3116 S 1ST ST,3430,DALLAS,,3879155.34522176,75041,1517691.0,TX,Convenience Store,-10756897.2395602,-96.630852
,7-eleven Convenience Store 35427B,,32.619259,183308,DUNCANVILLE,310 W HIGHWAY 67,4413,DALLAS,,3844875.3255562,75137,1481615.0,TX,Convenience Store,-10788317.945073,-96.913109
,Jasmine Market,,32.940971,183320,RICHARDSON,820 S SHERMAN ST,4030,DALLAS,,3887471.46942473,75081,1481667.0,TX,Grocery Store,-10769129.6931255,-96.740738
,Dollar General 22927,Ste 110,32.742126,183369,DALLAS,1710 S BUCKNER BLVD,1709,DALLAS,,3861125.31238313,75217,1481760.0,TX,Discount Retail,-10762632.5310453,-96.682373
,Dollar General 23032,,32.834534,183370,IRVING,1950 N BELT LINE RD,1512,DALLAS,,3873361.65822142,75061,1481761.0,TX,Discount Retail,-10797172.7426487,-96.992653
,Amigo Dollar Plus,Ste 139,32.86478,183519,GARLAND,1401 NORTHWEST HWY,5264,DALLAS,,3877369.49325355,75041,1517515.0,TX,Convenience Store,-10758910.0072732,-96.648933
,7-eleven Store 24415,,32.84264,183611,DALLAS,10468 GARLAND RD,2925,DALLAS,,3874435.63356976,75218,922565.0,TX,Convenience Store,-10763604.127561,-96.691101
,Afghan Asian Halal Market,Ste 100,32.970467,183994,RICHARDSON,1750 ALMA RD,1863,DALLAS,,3891384.60735962,75081,1517658.0,TX,Other,-10766456.1329151,-96.716721
,S Buckner Mart,,32.720314,184240,DALLAS,521 S BUCKNER BLVD,4512,DALLAS,,3858238.89564982,75217,1499606.0,TX,Convenience Store,-10762748.0806768,-96.683411
,Cliff Stop 00002,,32.734619,184444,DALLAS,2418 W CLARENDON DR,5347,DALLAS,,3860131.81939076,75211,1499364.0,TX,Convenience Store,-10782135.0379154,-96.857567
,Diabetes Health And Wellness Center Farm Stand,,32.774452,184594,DALLAS,4500 SPRING AVE,1350,DALLAS,,3865404.36343786,75210,1492752.0,TX,Specialty Store,-10769317.377787,-96.742424
,Rochelle Food Mart,,32.844559,184676,IRVING,1101 W ROCHELLE RD,6605,DALLAS,,3874689.89893785,75062,1575704.0,TX,Convenience Store,-10793483.3920848,-96.959511
,Vermont Grocery Store,,32.727371,184887,DALLAS,819 VERMONT AVE,1529,DALLAS,,3859172.68242616,75216,1484420.0,TX,Convenience Store,-10777094.3800528,-96.812286
,Seven Mart Food Store,,32.749638,185166,DALLAS,501 W DAVIS ST,4706,DALLAS,,3862119.55087616,75208,1518695.0,TX,Convenience Store,-10779138.6511817,-96.83065
,Home Boys Dallas 1,,32.922421,185181,GARLAND,1101 N COUNTRY CLUB RD,5362,DALLAS,,3885011.17012222,75040,1518738.0,TX,Convenience Store,-10755032.1928114,-96.614098
,Kwick Save Mart 00001,,32.873806,185382,DALLAS,7015 HOLLY HILL DR,5124,DALLAS,,3878565.77464881,75231,1518464.0,TX,Convenience Store,-10771449.9252721,-96.761581
,La Tradicion Meat Market Y Taqueria,,32.677071,185544,GRAND PRAIRIE,444 W I 20,6933,DALLAS,,3852518.56677118,75052,1518071.0,TX,Convenience Store,-10798892.5174619,-97.008102
,5 Star Chevron,,32.753574,185951,DALLAS,3301 FT WORTH AVENUE,    ,DALLAS,,3862640.52720326,75211,1493138.0,TX,Convenience Store,-10784039.1578054,-96.874672
,Hill Town Beverage #3 01,,32.663887,186031,DUNCANVILLE,867 N DUNCANVILLE RD,2605,DALLAS,,3850775.09408082,75116,1536085.0,TX,Convenience Store,-10787857.6389786,-96.908974
,QuikTrip 1964,,32.978783,186085,COPPELL,455 N FREEPORT PKWY,    ,DALLAS,,3892488.10000802,75019,1408438.0,TX,Convenience Store,-10800199.6309228,-97.019844
,Lawson Convenience Store,Trl 40,32.697624,186223,DALLAS,421 W LAWSON RD,    ,DALLAS,,3855237.04086248,75253,1107424.0,TX,Convenience Store,-10751105.8430517,-96.578827
,Hickory Tree Mart Inc,,32.718842,186228,BALCH SPRINGS,11900 ELAM RD,2821,DALLAS,,3858044.12897832,75180,1440440.0,TX,Convenience Store,-10755948.5748596,-96.62233
,Stop & Shop,,32.734798,186276,DALLAS,1313 N JIM MILLER RD,1366,DALLAS,,3860155.50767294,75217,1468441.0,TX,Grocery Store,-10764678.4719666,-96.700752
,Shop N Go Grocery & Deli,,32.772785,186308,DALLAS,1909 S CESAR CHAVEZ BLVD,1302,DALLAS,,3865183.66163835,75215,1440276.0,TX,Convenience Store,-10773846.7452284,-96.783112
,Paul's Food & Fuel Mart,,32.847614,186342,DALLAS,11115 GARLAND RD,2511,DALLAS,,3875094.6943868,75218,1440403.0,TX,Convenience Store,-10763040.1830206,-96.686035
,1st Choice Grocery,Ste A,32.908936,186425,DALLAS,8122 FOREST LN,3949,DALLAS,,3883222.96899847,75243,1467104.0,TX,Convenience Store,-10771788.0025656,-96.764618
,Ok Foods,,32.954128,186606,GARLAND,4018 N JUPITER RD,6150,DALLAS,,3889216.80427349,75044,1468198.0,TX,Convenience Store,-10762619.8406234,-96.682259
,Rock Island Fuels & Food Mart,,32.815098,186751,IRVING,2630 ROCK ISLAND RD,2220,DALLAS,,3870786.95453193,75060,1466788.0,TX,Convenience Store,-10795914.9437222,-96.981354
,7-Eleven 35378J,,32.920021,186940,IRVING,8375 N BELT LINE RD,6005,DALLAS,,3884692.89415236,75063,1600698.0,TX,Convenience Store,-10797351.9670289,-96.994263
,One Stop Beer And Wine,Ste 100,32.878479,187053,GARLAND,1422 W KINGSLEY RD,4208,DALLAS,,3879185.16915959,75041,1647687.0,TX,Convenience Store,-10758905.7771326,-96.648895
,Sami Tailoring & Grocery Store,Ste 102,32.897915,187082,GARLAND,1621 S JUPITER RD,7793,DALLAS,,3881761.71299575,75042,1657510.0,TX,Other,-10762777.8029808,-96.683678
,Circle K Management Ck 134,,32.779694,187083,MESQUITE,1135 GROSS RD,2015,DALLAS,,3866098.40287702,75149,1499762.0,TX,Convenience Store,-10756050.4321937,-96.623245
,Circle K Management Ck 135,1382,32.584888,187087,CEDAR HILL,210 E FM,    ,DALLAS,,3840333.5248639,75104,1499768.0,TX,Convenience Store,-10792019.9860588,-96.946365
,Midway Exxon,,32.926174,187105,DALLAS,4205 LYNDON B JOHNSON FWY,5802,DALLAS,,3885508.89147423,75244,1314299.0,TX,Convenience Store,-10780018.5204369,-96.838554
,Grand Trip #3,,32.733974,187223,BALCH SPRINGS,11316 LAKE JUNE RD,1222,DALLAS,,3860046.46256738,75180,1500790.0,TX,Convenience Store,-10757005.8873832,-96.631828
,7-eleven Convenience Store 24463A,,32.604652,187752,LANCASTER,640 W PLEASANT RUN RD,1572,DALLAS,,3842944.93652968,75146,1504979.0,TX,Convenience Store,-10772163.3718886,-96.76799
,Zion African Market NO,,32.857544,187851,IRVING,3706 CHEYENNE ST,6601,DALLAS,,3876410.54149734,75038,1505380.0,TX,Other,-10798110.3867196,-97.001076
,Murphy Express 8962,,32.909973,187943,DALLAS,11939 PLANO RD,5408,DALLAS,,3883360.47246033,75243,1505087.0,TX,Convenience Store,-10764707.4150342,-96.701012
,Murphy Express 8930,,32.959373,187949,GARLAND,2476 ARAPAHO RD,    ,DALLAS,,3889912.64939224,75044,1505090.0,TX,Convenience Store,-10760694.4587106,-96.664963
,Dallas Food Depot,,32.706966,188239,DALLAS,3107 S COCKRELL HILL RD,1105,DALLAS,,3856472.88174676,75236,1501699.0,TX,Supermarket,-10786004.3920959,-96.892326
,Ultimate Stop,,32.648445,188393,DALLAS,8210 S LANCASTER RD,6304,DALLAS,,3848733.34696071,75241,1493814.0,TX,Convenience Store,-10773594.4952622,-96.780846
,S&A Food Mart #2,,32.661613,188419,DUNCANVILLE,502 E CAMP WISDOM RD,2753,DALLAS,,3850474.40278911,75116,1485633.0,TX,Convenience Store,-10786915.764767,-96.900513
,Murphy USA 6548,,32.93557,188423,DALLAS,13729 N CENTRAL EXPY,1003,DALLAS,,3886755.07782332,75243,1494051.0,TX,Convenience Store,-10770449.4970083,-96.752594
,Bk Food Mart,,32.793251,188524,DALLAS,8200 E R L THORNTON FWY,7104,DALLAS,,3867893.53581093,75228,1493825.0,TX,Convenience Store,-10764546.0017726,-96.699562
,7-Eleven 38277H,,32.934265,188544,DALLAS,13635 PRESTON RD,4707,DALLAS,,3886581.98847016,75240,1501741.0,TX,Convenience Store,-10776164.4170267,-96.803932
